,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-14085,Improvement,Major,2.21.5,3.x,"
None
",Closed,Won't Fix,3.x,Unassigned,Robert Half,0,2,2019-10-18 15:57:27+00:00,2019-11-22 11:18:02+00:00,"We are using Camel Bindy to parse fixed length data.


I came across the issue, that it fails to read data containing characters like ß, which takes 2 bytes. The character set is properly set on the exchange to UTF-8, the record length is 1568 bytes, but since there are 2xß characters, it throws the error:


Size of the record: 1566 is not equal to the value provided in the model: 1568, StackTrace: java.lang.IllegalArgumentException: Size of the record: 1566 is not equal to the value provided in the model: 1568Size of the record: 1566 is not equal to the value provided in the model: 1568, StackTrace: java.lang.IllegalArgumentException: Size of the record: 1566 is not equal to the value provided in the model: 1568 at org.apache.camel.dataformat.bindy.fixed.BindyFixedLengthDataFormat.createModel(BindyFixedLengthDataFormat.java:295)


here:


BindyFixedLengthDataFormat#createModel




if ((myLine.length() < factory.recordLength()
 && !factory.isIgnoreMissingChars()) || (myLine.length() > factory.recordLength())) {
 throw new java.lang.IllegalArgumentException(""Size of the record: "" + myLine.length()
 + "" is not equal to the value provided in the model: "" + factory.recordLength());
}","davsclaus:1571456920:2019-10-19T11:48:40.990+0000:1571456920:2019-10-19T11:48:40.990+0000:Are you able to build an unit test or sample project with a reproducer?
antidote2:1571577801:2019-10-20T21:23:21.807+0000:1571577801:2019-10-20T21:23:21.807+0000:Here I created a reproducer test, which fails with the error below.

The problem with the fixed length records and variable encoding like UTF-8 is that the format as far as I'm concerned and which is the case for the format I'm processing, is based on records given in bytes - not characters. So if I know the first record is 10 bytes, I can only read it with bindy if every character takes 1 byte.

StacktraceStacktrace---------------------------------------------------------------------------------------------------------------------------------------java.lang.IllegalArgumentException: Size of the record: 9 is not equal to the value provided in the model: 10 at org.apache.camel.dataformat.bindy.fixed.BindyFixedLengthDataFormat.createModel(BindyFixedLengthDataFormat.java:295) at org.apache.camel.dataformat.bindy.fixed.BindyFixedLengthDataFormat.unmarshal(BindyFixedLengthDataFormat.java:242)2019-10-20T10:49:27.873 | -1 | main | INFO  |  ---  ---  ---  | com.mypackage.CamelBindyReproducerTest | - 
{code:java}
import org.apache.camel.EndpointInject;
import org.apache.camel.Exchange;
import org.apache.camel.Produce;
import org.apache.camel.ProducerTemplate;
import org.apache.camel.builder.RouteBuilder;
import org.apache.camel.component.mock.MockEndpoint;
import org.apache.camel.dataformat.bindy.annotation.DataField;
import org.apache.camel.dataformat.bindy.annotation.FixedLengthRecord;
import org.apache.camel.dataformat.bindy.fixed.BindyFixedLengthDataFormat;
import org.apache.camel.spring.javaconfig.SingleRouteCamelConfiguration;
import org.apache.camel.test.spring.CamelSpringDelegatingTestContextLoader;
import org.apache.camel.test.spring.CamelSpringRunner;
import org.apache.camel.test.spring.CamelTestContextBootstrapper;
import org.apache.camel.test.spring.MockEndpoints;
import org.junit.Assert;
import org.junit.Test;
import org.junit.runner.RunWith;
import org.springframework.context.annotation.Configuration;
import org.springframework.test.annotation.DirtiesContext;
import org.springframework.test.context.BootstrapWith;
import org.springframework.test.context.ContextConfiguration;

import java.nio.charset.StandardCharsets;

import static org.junit.Assert.assertThat;

@RunWith(CamelSpringRunner.class)
@BootstrapWith(CamelTestContextBootstrapper.class)
@ContextConfiguration(
 classes = CamelBindyReproducerTest.TestConfig.class,
 loader = CamelSpringDelegatingTestContextLoader.class)
@MockEndpoints
@DirtiesContext(
 classMode = DirtiesContext.ClassMode.AFTER_CLASS)
public class CamelBindyReproducerTest {

 @Produce(uri = ""direct:in"")
 private ProducerTemplate producer;

 @EndpointInject(uri = ""mock:result"")
 private MockEndpoint result;

 @Test
 /*
 Let's assume we want to read the content of a 10 bytes record from an UTF-8 encoded file.
 test string takes 10 bytes with 9 characters (2 char = 3 bytes content + padding).
 I assume to be able to read 9 char string from this 10 bytes fixed length record with bindy.
 */
 public void reproduceBindyErrorTest() throws InterruptedException {
 String test = ""aß "";
 byte[] testAsBytes = test.getBytes(StandardCharsets.UTF_8);
 Assert.assertEquals(""aß takes 3 bytes, because ß takes 2"", 10, testAsBytes.length);
 result.expectedMessagesMatches(exchange -> ""aß"".equals(exchange.getIn().getBody(TestRecord.class).field1));
 producer.sendBody(test);
 result.assertIsSatisfied();
 }

 @Configuration
 static class TestConfig extends SingleRouteCamelConfiguration {

 @Override
 public RouteBuilder route() {
 return new RouteBuilder() {
 @Override
 public void configure() throws Exception {
 from(""direct:in"")
 .setHeader(Exchange.CHARSET_NAME, constant(StandardCharsets.UTF_8.name()))
 .unmarshal(new BindyFixedLengthDataFormat(TestRecord.class))
 .to(""mock:result"");
 }
 };
 }
 }

 @FixedLengthRecord(length = 10, paddingChar = ' ')
 public static class TestRecord {
 public TestRecord() {

 }
 public String getField1() {
 return field1;
 }

 public void setField1(String field1) {
 this.field1 = field1;
 }

 @DataField(pos = 1, length = 10)
 private String field1;
 }
}{code}
davsclaus:1571650823:2019-10-21T17:40:23.402+0000:1571650823:2019-10-21T17:40:23.402+0000:Can you maybe in your unit test add the uncode values for those german characthers. In Java you can use \u1234 where the uni-code number. And then you can run the test and see its still that german charachter. By doing \u1234 we can save this in A..Z in the source code. We do this for other encoding issue unit tests.
antidote2:1571726670:2019-10-22T14:44:30.851+0000:1571726670:2019-10-22T14:44:30.851+0000:Actually I saw in the debugger how it works. It reads the characters using a Scanner object.

below myLine is a String, so the length is in characters, but imho the recordLength I configure should be in bytes.  If some character takes more than a byte, we obviously will see the issue.
if ((myLine.length() < factory.recordLength()
 && !factory.isIgnoreMissingChars()) || (myLine.length() > factory.recordLength())) { throw new java.lang.IllegalArgumentException(""Size of the record: "" + myLine.length()
 + "" is not equal to the value provided in the model: "" + factory.recordLength());
}
davsclaus:1572303284:2019-10-29T06:54:44.063+0000:1572303284:2019-10-29T06:54:44.063+0000:Okay so bindy works with character lengths, and not bytes. 
What you are looking for is not supported, and would require to add an option to work with byte lengths


antidote2:1574392682:2019-11-22T11:18:02.206+0000:1574392682:2019-11-22T11:18:02.206+0000:Since it turned out, that my use case also does not require this feature, I'll close it"
0,CAMEL-14084,Sub-task,Major,None,None,"
None
",Resolved,Fixed,3.0.0,Alex Dettinger,Alex Dettinger,0,1,2019-10-18 14:42:38+00:00,2019-11-21 19:53:16+00:00,No Desc,
0,CAMEL-14083,Improvement,Major,None,"3.0.0.RC3, 3.0.0","
None
",Resolved,Fixed,"3.0.0.RC3, 3.0.0",Claus Ibsen,Claus Ibsen,0,1,2019-10-18 11:25:20+00:00,2019-10-18 15:01:36+00:00,"Related to CAMEL-14078


When using camel-jms you may have JMS messages that are doomed poison due they cannot be read succesfully, such as JMS payload fails to be read. In those use-cases then currently you have a harder time to make Camel error handler react on that. You can turn off mapJmsMessage and then work with the bare javax.jms.Message object. But out of the box it doesn't do that. So ideally we should add new options that deal with this, and allows you to handle this easily, such as route the message to a DLQ, or if you dont' then it will rollback anyway.","davsclaus:1571369175:2019-10-18T11:26:15.488+0000:1571369175:2019-10-18T11:26:15.488+0000:You can turn on eagerLoadOfProperties then Camel will now detect any early errors with the JMS message and set a message body with an exception message, which allows to route and handle the message using Camel error handlers. 
davsclaus:1571369637:2019-10-18T11:33:57.768+0000:1571369637:2019-10-18T11:33:57.768+0000:Also the option bridgeErrorHandler have no affect on camel-jms as it uses the endpoint message listener from spring which works differently. So lets remove this options from the docunentation
davsclaus:1571382096:2019-10-18T15:01:36.874+0000:1571382096:2019-10-18T15:01:36.874+0000:There is a new eagerPoisionBody option you can use to control the error message to set as message body as replacement for the poison message payload"
0,CAMEL-14082,Bug,Minor,None,None,"
None
",Resolved,Fixed,2.25.0,Zheng Feng,Zheng Feng,0,1,2019-10-18 03:51:27+00:00,2019-10-18 07:05:02+00:00,I think this might be a minor issue when backing port from the master branch.,
0,CAMEL-14081,Bug,Major,2.24.2,"3.0.0.RC3, 2.24.3, 3.0.0, 2.25.0","
None
",Resolved,Fixed,"3.0.0.RC3, 2.24.3, 3.0.0, 2.25.0",Zheng Feng,Zheng Feng,0,1,2019-10-18 03:34:40+00:00,2019-10-18 08:59:26+00:00,"I find this issue as my locale environment is zh_CN.UTF-8 and the javadoc generate the ""lang=zh"" html files. And this causes the following exception



java.lang.StringIndexOutOfBoundsException: String index out of range: -1
	at java.lang.String.substring(String.java:1927)
	at org.apache.camel.maven.JavadocParser.startTag(JavadocParser.java:115)
	at javax.swing.text.html.parser.Parser.parseTag(Parser.java:1956)
	at javax.swing.text.html.parser.Parser.parseContent(Parser.java:2097)
	at javax.swing.text.html.parser.Parser.parse(Parser.java:2271)
	at org.apache.camel.maven.JavadocApiMethodGeneratorMojo.getSignatureList(JavadocApiMethodGeneratorMojo.java:101)
	at org.apache.camel.maven.AbstractApiMethodGeneratorMojo.execute(AbstractApiMethodGeneratorMojo.java:70)
	at org.apache.camel.maven.ApiComponentGeneratorMojo.execute(ApiComponentGeneratorMojo.java:92)
	at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:137)
	at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:208)
	at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:154)
	at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:146)
	at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:117)
	at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:81)
	at org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder.build(SingleThreadedBuilder.java:56)
	at org.apache.maven.lifecycle.internal.LifecycleStarter.execute(LifecycleStarter.java:128)
	at org.apache.maven.DefaultMaven.doExecute(DefaultMaven.java:305)
	at org.apache.maven.DefaultMaven.doExecute(DefaultMaven.java:192)
	at org.apache.maven.DefaultMaven.execute(DefaultMaven.java:105)
	at org.apache.maven.cli.MavenCli.execute(MavenCli.java:954)
	at org.apache.maven.cli.MavenCli.doMain(MavenCli.java:288)
	at org.apache.maven.cli.MavenCli.main(MavenCli.java:192)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.codehaus.plexus.classworlds.launcher.Launcher.launchEnhanced(Launcher.java:289)
	at org.codehaus.plexus.classworlds.launcher.Launcher.launch(Launcher.java:229)
	at org.codehaus.plexus.classworlds.launcher.Launcher.mainWithExitCode(Launcher.java:415)
	at org.codehaus.plexus.classworlds.launcher.Launcher.main(Launcher.java:356)





I think it is related to JavaDocParser in the camel-api-component-maven-plugin 




if (title != null) {
    // append package name to type name text
    methodTextBuilder.append(title.substring(title.lastIndexOf(' '))).append('.');
}




This assumes that the java html doc is generated by English language. The workaround could be set ""LANG=en_US.UTF-8"" when running the maven build. In the other hand, I think it could add ""<locale>en</locale>"" in the javadoc  configuration as we have to depend on the html files. This would effect the camel-as2, camel-linkedin, camel-box, camel-fhir, camel-olingo2 and camel-olingo4.",zhfeng:1571347592:2019-10-18T05:26:32.183+0000:1571347592:2019-10-18T05:26:32.183+0000:I just send two PRs to fix in the master and camel-2.x branches.
0,CAMEL-14080,New Feature,Minor,3.0.0.RC2,,"
None
",Resolved,Won't Fix,None,Unassigned,Jonathan,0,1,2019-10-17 17:24:32+00:00,2022-09-02 11:37:54+00:00,"Currently to stub a component we need to do




camelContext.addComponent(""aws-s3"", camelContext.getComponent(""stub""));




The goal for this feature is to create the annotation @StubComponent at Class level :




@StubComponent(""aws-s3|http4"")",vilojona:1571304293:2019-10-17T17:24:53.807+0000:1571304293:2019-10-17T17:24:53.807+0000:Working on it.
0,CAMEL-14079,Task,Minor,None,3.x,"
None
",Resolved,Fixed,3.x,Unassigned,Claus Ibsen,0,3,2019-10-17 12:35:13+00:00,2022-05-18 13:32:11+00:00,No Desc,"davsclaus:1571356044:2019-10-18T07:47:24.245+0000:1571356044:2019-10-18T07:47:24.245+0000:There are a test failure in camel-cxf and camel-cometd and maybe others due to jetty upgrade. Yeah its almost every time jetty causes new pain and problems :(
davidkarlsen:1571357502:2019-10-18T08:11:42.375+0000:1571357502:2019-10-18T08:11:42.375+0000:https://github.com/eclipse/jetty.project/issues/4141 (don't be mislead by the heading).
acosentino:1571357716:2019-10-18T08:15:16.837+0000:1571357716:2019-10-18T08:15:16.837+0000:Reverted
davsclaus:1571650846:2019-10-21T17:40:46.355+0000:1571650846:2019-10-21T17:40:46.355+0000:Lets wait for 9.4.22 or newer which may fix this"
0,CAMEL-14078,Bug,Major,2.24.2,None,"
None
",Resolved,Fixed,"3.0.0.RC3, 3.0.0",Claus Ibsen,Claus Ibsen,0,1,2019-10-17 12:27:17+00:00,2019-10-18 15:00:14+00:00,"Reported on user forum
https://camel.465427.n5.nabble.com/BridgeErrorHandler-on-JMS-Endpoint-does-not-work-as-expected-tp5845420.html


And on SO
https://stackoverflow.com/questions/58407987/apache-camel-jms-component-bridgeerrorhandler-does-not-work-as-documented",
0,CAMEL-14077,Task,Major,None,3.0.0,"
None
",Resolved,Fixed,3.0.0,Thomas Diesler,Thomas Diesler,0,2,2019-10-17 10:13:46+00:00,2019-11-21 19:53:13+00:00,No Desc,"davsclaus:1571482842:2019-10-19T19:00:42.450+0000:1571482842:2019-10-19T19:00:42.450+0000:Is there any significant work on this, or is it just to update the version in the parent/pom ?
tdiesler:1571622062:2019-10-21T09:41:02.355+0000:1571622062:2019-10-21T09:41:02.355+0000:So far so good. The Camel tests pass and mine too.

Here is the PR: https://github.com/apache/camel/pull/3268

 "
0,CAMEL-14076,Improvement,Major,None,3.0.0,"
None
",Resolved,Fixed,3.0.0,Unassigned,Marius Cornescu,0,2,2019-10-17 07:13:50+00:00,2019-10-30 04:37:47+00:00,"Users should be able to consume files from hadoop, and publish them to other destinations like sftp/ftp/...


  The *RemoteFileComponent*s look to me like the golden standard, so it would be nice to be able to make this component compatible with them.


  Currently, we have to set the chunkSize to a large enough number, so that only one message is produced, or do some aggregation after the consumer.


 


  This work should lay the ground for adding a streamDownload parameter for the consumer.","marius_cornescu:1571267674:2019-10-17T07:14:34.213+0000:1571267674:2019-10-17T07:14:34.213+0000:will work on this.
davsclaus:1572381467:2019-10-30T04:37:47.093+0000:1572381467:2019-10-30T04:37:47.093+0000:Thanks for the work"
