,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-16161,Bug,Minor,None,"3.7.3, 3.8.0","
None
",Resolved,Fixed,"3.7.3, 3.8.0",Claus Ibsen,Claus Ibsen,0,1,2021-02-07 13:22:41+00:00,2021-02-08 14:52:32+00:00,https://camel.zulipchat.com/#narrow/stream/257298-camel/topic/RouteTemplate.20noAutoStartup,
0,CAMEL-16160,Improvement,Major,None,3.8.0,"
None
",Resolved,Fixed,3.8.0,Unassigned,Claus Ibsen,0,1,2021-02-06 14:56:40+00:00,2021-02-06 17:05:22+00:00,"If you have a camel main app and in the application.properties have


camel.main.name = Foo


Then you should be able to override this with


-D camel.main.name = Bar


On the CLI args to the JVM.


We have this for ENV variables",
0,CAMEL-16159,New Feature,Minor,3.7.1,3.8.0,"
None
",Resolved,Fixed,3.8.0,Unassigned,James Hilliard,0,2,2021-02-06 10:17:28+00:00,2021-02-08 08:37:59+00:00,https://github.com/apache/camel/pull/5034,"davsclaus:1612744640:2021-02-08T08:37:20.524+0000:1612744640:2021-02-08T08:37:20.524+0000:Thanks for the work on this
davsclaus:1612744679:2021-02-08T08:37:59.364+0000:1612744679:2021-02-08T08:37:59.364+0000:You are welcome to work on a PR to update the documentation, see the src/main/doc folder of the component"
0,CAMEL-16158,Bug,Minor,3.7.0,,"
None
",Resolved,Incomplete,None,Unassigned,Leo Guo,0,2,2021-02-06 10:15:50+00:00,2021-03-29 09:23:47+00:00,"Using JDBC based aggregate EIP, in cluster multiple applications shared the same database for aggregation repository, different application use different correlation key to store aggregated message, set completionTimeout to 10s as condition of completion.


There is randomly issue when reach the complete condition the aggregated message will be repeated process in multiple instances which means multiple applications will pick up aggregated message to process.


 


Below is setting for aggregator


completion-size: 500
 completion-timeout-ms: 10000
 recovery-maximum-redeliveries: 3
 recovery-interval-ms: 30000
 optimisticlock-maximum-retries: 3
 optimisticlock-maximum-retry-delay: 2000


 


Checked thread Camel (camel-1) thread #1 - AggregateRecoverChecker picked up msg and process repeatly.","davsclaus:1616401961:2021-03-22T16:32:41.387+0000:1616401961:2021-03-22T16:32:41.387+0000:Can you provider a reproducer example project - otherwise its hard to help, with this vague description.
davsclaus:1616981027:2021-03-29T09:23:47.592+0000:1616981027:2021-03-29T09:23:47.592+0000:User is not active assisting - closing ticket"
0,CAMEL-16157,Improvement,Minor,None,,"
None
",Closed,Not A Problem,None,Unassigned,Jeremy Ross,0,1,2021-02-05 19:04:21+00:00,2021-11-16 18:33:12+00:00,"From the docs:


Controls whether the API collates unrelated subrequests to bulkify them (true) or not (false).
When subrequests are collated, the processing speed is faster, but the order of execution is not guaranteed (unless there is an explicit dependency between the subrequests).
If collation is disabled, then the subrequests are executed in the order in which they are received.
Subrequests that contain valid HTTP headers are not collated.
In API version 49.0 and later, the default value is true. In version 48.0, the default value is false.
Subrequests can be collated if they meet these conditions: * The HTTP methods are the same.

The API versions of the resources are the same.
The parents of the resources are /sobjects resources.
No more than five sObjects resources are present across a grouping of subrequests.","jeremyross:1637058792:2021-11-16T18:33:12.954+0000:1637058792:2021-11-16T18:33:12.954+0000:Since salesforce collates automatically starting with v49, I don't see a need to change anything."
0,CAMEL-16156,Task,Major,None,None,"
None
",Resolved,Fixed,3.9.0,Guillaume Nodet,Guillaume Nodet,0,2,2021-02-05 17:05:37+00:00,2022-03-31 13:59:58+00:00,The usage of a system property makes running tests concurrently impossible.,"davsclaus:1612572097:2021-02-06T08:41:37.661+0000:1612572097:2021-02-06T08:41:37.661+0000:Yeah so there are some old JVM sys properties from camel 2.x days where JMX was enabled and included out of the box. Today in Camel 3 JMX is not included, and you just enable JMX by adding camel-management to the classpath.

I think we can look at removing those JVM sys properties. They are also not really in use anymore. And if any JMX configuration is needed then you can configure this in the standard way in Camel anyway."
0,CAMEL-16155,Improvement,Minor,None,3.9.0,"
None
",Resolved,Fixed,3.9.0,Claus Ibsen,Luca Burgazzoli,0,2,2021-02-05 16:49:01+00:00,2021-02-09 16:15:35+00:00,"As today the ManagedGroupFactoryBuilder tries to detect if it is running on an OSGi platform but we could add an option to explicit set the  ManagedGroupFactory so as example for quarkus, we can skip the check as OSGi is definitively not in use.


See: https://github.com/apache/camel/pull/5032","davsclaus:1612858529:2021-02-09T16:15:29.426+0000:1612858529:2021-02-09T16:15:29.426+0000:Created a ticket at quarkus-camel
https://github.com/apache/camel-quarkus/issues/2221

So we can just register DefaultManagedGroupFactory in the registry so its autowired and then it avoids the osgi lookup"
0,CAMEL-16154,Improvement,Major,None,3.8.0,"
None
",Resolved,Fixed,3.8.0,Claus Ibsen,Claus Ibsen,0,1,2021-02-05 15:39:03+00:00,2021-02-06 10:43:19+00:00,"We support Exchange, Message and AsyncCallback today.
And this is in hardcoded order. Lets make this more flexible and have parameter binding for



no parameters
exchange type
message type
camel context type
async callback type
any other type is then regarded as the message body and will be converter to the type",
0,CAMEL-16153,New Feature,Minor,None,3.9.0,"
None
",Resolved,Fixed,3.9.0,Unassigned,Benjamin,0,1,2021-02-05 14:28:23+00:00,2021-02-09 15:46:19+00:00,"The camel-report-maven-plugin reports the coverage of each route individually. When failOnError is activated, the coverageThreshold will therefore apply on a per route basis. Projects may, however, have many smaller helper routes that don't necessarily need to be tested. In this case, an overall coverage threshold across all routes in the project should be available.","Bürgisser:1612831209:2021-02-09T08:40:09.500+0000:1612831209:2021-02-09T08:40:09.500+0000:Starting to work on it today
Bürgisser:1612838976:2021-02-09T10:49:36.970+0000:1612838976:2021-02-09T10:49:36.970+0000:Pull request opened https://github.com/apache/camel/pull/5057"
0,CAMEL-16152,Bug,Minor,3.5.0,"3.4.6, 3.7.3, 3.8.0","

camel
language
simple
tokenizer

",Resolved,Fixed,"3.4.6, 3.7.3, 3.8.0",Claus Ibsen,Michal Stepan,0,2,2021-02-05 13:07:24+00:00,2021-02-08 07:26:55+00:00,"We discovered a problem within <tokenize>  component in <split>.


We have tokenize with:



token is simple expression
group



 


When the route gots executed, following wrong behaviour occur:



the simple expression is not evaluated



All can be seen in example route:




<route id=""test-foo-route"">
    <from uri=""timer://foo?repeatCount=1""/>
    <setHeader name=""test"">
        <constant>B</constant>
    </setHeader>
    <setBody>
        <constant>aaBaaBaaB</constant>
    </setBody>
    <split>
        <tokenize token=""${headers.test}"" group=""2""/>
        <log message=""Body in tokenize ${body}""/>
    </split>
</route>




Log:




14:03:29.943 | INFO  | Camel (camel-1) thread #1 - timer://foo | test-foo-route | ID-michal-desktop-1612530209931-0-2 | test-foo-route | Body in tokenize aa${headers.test}aa
14:03:29.943 | INFO  | Camel (camel-1) thread #1 - timer://foo | test-foo-route | ID-michal-desktop-1612530209931-0-3 | test-foo-route | Body in tokenize aa




The correct behaviour would be that the body will contain evaluated simple expression given in token.","davsclaus:1612572137:2021-02-06T08:42:17.206+0000:1612572137:2021-02-06T08:42:17.206+0000:Can you try and test with Camel 3.7.1
davsclaus:1612665887:2021-02-07T10:44:47.375+0000:1612665887:2021-02-07T10:44:47.375+0000:Yeah it should use the computed delimiter - eg B in this case.
davsclaus:1612667132:2021-02-07T11:05:32.033+0000:1612667132:2021-02-07T11:05:32.033+0000:I have reproduced the issue and have a fix 
michalstepan:1612740415:2021-02-08T07:26:55.457+0000:1612740415:2021-02-08T07:26:55.457+0000:Hi Claus, 

thanks for so fast approach and fix. I will test it once a fix version becomes available.

Regards,

Michal"
0,CAMEL-16151,Task,Trivial,3.7.1,3.8.0,"
None
",Resolved,Fixed,3.8.0,Unassigned,Aurélien Pupier,0,1,2021-02-05 08:46:14+00:00,2021-02-07 13:02:40+00:00,No Desc,
0,CAMEL-16150,Task,Trivial,3.7.1,3.8.0,"
None
",Resolved,Fixed,3.8.0,Unassigned,Aurélien Pupier,0,1,2021-02-05 08:17:54+00:00,2021-02-07 13:03:42+00:00,it is currently using an http url http://camel.apache.org/writing-components.html,
0,CAMEL-16149,New Feature,Minor,3.7.1,,"
None
",Resolved,Won't Fix,None,Unassigned,Aurélien Pupier,0,1,2021-02-05 08:02:04+00:00,2022-09-02 17:38:17+00:00,it woudl avoid errors in workspace when creating a component in an Eclipse desktop workspace,
0,CAMEL-16148,New Feature,Minor,3.7.1,,"
None
",Resolved,Won't Fix,None,Unassigned,Aurélien Pupier,0,2,2021-02-05 08:01:26+00:00,2022-09-02 17:38:10+00:00,it would avoid errors when creating a new API component in an Eclipse desktop workspace,"davsclaus:1612572234:2021-02-06T08:43:54.414+0000:1612572234:2021-02-06T08:43:54.414+0000:What do you mean? 
apupier:1612747692:2021-02-08T09:28:12.070+0000:1612747692:2021-02-08T09:28:12.070+0000:currently, when developing a Camel API component in Eclipse Desktop, there is an error message that the camel-api-component-maven-plugin is not supported. It woudl nice to have the plugin supported by m2e. it will avoid the errors and even be able to potentially generate code automatically.
To make the maven plugin compatible: https://wiki.eclipse.org/M2E_compatible_maven_plugins
"
0,CAMEL-16147,Improvement,Major,None,4.x,"
None
",Open,Unresolved,4.x,Unassigned,Claus Ibsen,0,1,2021-02-05 05:55:58+00:00,2023-08-09 09:22:01+00:00,"Add description attribute for documentation, which the tooling can grab and use for metadata generation, so we can store this information in the component json file, so we now know about those header keys and documentation. We can then generate this in the adoc doc files.",
0,CAMEL-16146,Improvement,Major,None,3.8.0,"
None
",Resolved,Fixed,3.8.0,Andrea Cosentino,Claus Ibsen,0,2,2021-02-04 13:40:04+00:00,2021-02-07 14:27:54+00:00,For example secretKey vs secret-key,"acosentino:1612417305:2021-02-04T13:41:45.601+0000:1612417305:2021-02-04T13:41:45.601+0000:https://github.com/apache/camel/commit/6641e41d4a1b683806d70d9c051a6d5c0b3a90c6
acosentino:1612417325:2021-02-04T13:42:05.185+0000:1612417325:2021-02-04T13:42:05.185+0000:I've added some more keys. 
davsclaus:1612674340:2021-02-07T13:05:40.790+0000:1612674340:2021-02-07T13:05:40.790+0000:We should maybe remove all non A..Z chars from the input text and match against those, the you can match against all the different cases with and without dashes and so on
davsclaus:1612674699:2021-02-07T13:11:39.176+0000:1612674699:2021-02-07T13:11:39.176+0000:An idea is to look in the catalog for all secret options we have and compile that as a list to use
davsclaus:1612679274:2021-02-07T14:27:54.913+0000:1612679274:2021-02-07T14:27:54.913+0000:We now automate the list of secret names in the util source code when building camel-catalog."
0,CAMEL-16145,Bug,Minor,3.7.1,"3.7.3, 3.8.0","
None
",Resolved,Fixed,"3.7.3, 3.8.0",Unassigned,Benjamin,0,1,2021-02-04 13:36:12+00:00,2021-02-06 19:04:08+00:00,"By default, the coverage threshold is set to 100% for each route. According to a comment in the code, we should be able to set the threshold via the option coverageThreshold. However, the @Parameter annotation is missing before the declaration of ""private byte coverageThreshold"" in RouteCoverageMojo.java. Therefore, the threshold cannot be set.","Bürgisser:1612501515:2021-02-05T13:05:15.674+0000:1612501515:2021-02-05T13:05:15.674+0000:Will work on it today
Bürgisser:1612505431:2021-02-05T14:10:31.230+0000:1612505431:2021-02-05T14:10:31.230+0000:Done and tested (using a local project). PR: https://github.com/apache/camel/pull/5030"
0,CAMEL-16144,New Feature,Minor,None,None,"
None
",Resolved,Abandoned,3.x,Unassigned,Andrea Cosentino,0,3,2021-02-04 13:34:01+00:00,2023-07-24 18:02:47+00:00,"for the moment we are using the binance stuff from xchange. They are providing also a stream-binance artifacts for streaming information. 


 


We could start with binance and maybe explore other API","jamesnetherton:1621562360:2021-05-21T09:59:20.718+0000:1621562360:2021-05-21T09:59:20.718+0000:Any progress on this one? I could try to take a look.
acosentino:1621810020:2021-05-24T06:47:00.136+0000:1621810020:2021-05-24T06:47:00.136+0000:[~jamesnetherton] Feel free to go ahead! Thank you!
davsclaus:1631920306:2021-09-18T07:11:46.832+0000:1631920306:2021-09-18T07:11:46.832+0000:Any update on this?
jamesnetherton:1632091333:2021-09-20T06:42:13.085+0000:1632091333:2021-09-20T06:42:13.085+0000:Yeah, sorry. I'll move it to 3.13. Spare time is currently lacking somewhat so I'll unassign myself for now.

"
0,CAMEL-16143,New Feature,Major,None,,"
None
",Resolved,Abandoned,None,Jean-Baptiste Onofré,Jean-Baptiste Onofré,0,1,2021-02-04 13:00:18+00:00,2022-09-02 17:37:17+00:00,The idea is to be able to interact with Druid broker to execute SQL query.,
0,CAMEL-16142,Improvement,Minor,None,3.8.0,"
None
",Resolved,Fixed,3.8.0,James Netherton,James Netherton,0,1,2021-02-04 09:35:10+00:00,2021-02-05 10:28:25+00:00,No Desc,
0,CAMEL-16141,Test,Major,None,3.15.0,"
None
",Resolved,Fixed,3.15.0,Guillaume Nodet,Guillaume Nodet,0,2,2021-02-04 08:13:45+00:00,2021-12-14 16:18:08+00:00,No Desc,"jondruse:1639450691:2021-12-14T10:58:11.898+0000:1639450691:2021-12-14T10:58:11.898+0000:Hi [~gnodet],

do you work on this issue?

If not, may I assign  this issue to myself and investigate it?
jondruse:1639466421:2021-12-14T15:20:21.649+0000:1639466421:2021-12-14T15:20:21.649+0000:I found a simple fix and created a PR - [https://github.com/apache/camel/pull/6538] "
0,CAMEL-16140,Improvement,Major,None,3.x,"
None
",Resolved,Won't Fix,3.x,Unassigned,Claus Ibsen,0,1,2021-02-04 06:51:13+00:00,2022-09-02 17:37:02+00:00,"We should look at moving more to build phase, so we can get ready for build time optimization of routes as well.


Currently routes is setup at init phase, but we can start with adding an option the end user can turn on to do this at build time.",
0,CAMEL-16139,New Feature,Minor,3.7.1,,"
None
",Resolved,Information Provided,None,Unassigned,Bob Paulin,0,2,2021-02-04 02:24:07+00:00,2021-02-05 10:17:43+00:00,"The Java DSL offers a simple way to get started marshalling and unmarshaling objects mid route by:


 




.unmarshal().json(JsonLibrary.Jackson, Map.class)



 


In 3.x an option was added to allow Jackson to automatically discover ObjectMappers in the Camel registry:


autoDiscoverObjectMapper 


 


This is very convenient to apply global Object mapper configurations to an entire application.  However it's defaulted to false and there does not appear to be a way to set this option in the Java DSL without replacing the above code with a DataFormat Object


EX




JacksonDataFormat format = new JacksonDataFormat(Map.class);
format.setAutoDiscoverObjectMapper(true);
.unmarshal(format);



This is a big change to make all over the project.


I'd like to propose being able to set this option globally in the camel context with the GlobalOptions


EX




 getContext().getGlobalOptions().put(""jackson.json.autoDiscoverObjectMapper"", ""true"");



Then use the Java DSL as is to a ObjectMapper that is already bound in the registry.  Would this be an acceptable approach?  Other options I'm missing. 


 


I have a patch with a suggested implementation.","davsclaus:1612392976:2021-02-04T06:56:16.031+0000:1612392976:2021-02-04T06:56:16.031+0000:You can use DataFormatCustomizer
bob:1612417878:2021-02-04T13:51:18.741+0000:1612417878:2021-02-04T13:51:18.741+0000:Thanks [~davsclaus]  That did the trick.

 

 
{code:java}
DataFormatCustomizer.forType(JacksonDataFormat.class, target -> target.setAutoDiscoverObjectMapper(true)); {code}"
0,CAMEL-16138,Improvement,Major,None,3.8.0,"
None
",Resolved,Fixed,3.8.0,John Poth,Nicola Ferraro,0,2,2021-02-03 11:58:57+00:00,2021-03-09 11:43:47+00:00,"CAMEL-16071 has added support for KafkaClientFactory (thanks to javierholguera). It allows plugging a different implementation of the Kafka Producer/Consumer, but the component still requires setting the ""brokers"" configuration property in the component/endpoint, otherwise an IllegalArgumentException is thrown.


 


This prevents users and platforms to plug implementations of the Kafka Producers/Consumers with fully externalized configuration (e.g. in Camel-Quarkus we may be able in the near future to plug configuration injected into files via Kubernetes service-binding).


 


I think the check on the presence of the ""brokers"" property should be moved into the default factory.


 


cc: jpoth","davsclaus:1612325198:2021-02-03T12:06:38.022+0000:1612325198:2021-02-03T12:06:38.022+0000:btw we should focus on camel-vertx-kafka going forward. This component will become deprecated over time
nferraro:1612330956:2021-02-03T13:42:36.239+0000:1612330956:2021-02-03T13:42:36.239+0000:Yeah, I think that option is available in both components
davsclaus:1612824686:2021-02-09T06:51:26.598+0000:1612824686:2021-02-09T06:51:26.598+0000:The check is now moved to the client factory, so a custom impl can do its own, and for example return null in broker urls. Then they are not set on the kafka props.
davsclaus:1612830676:2021-02-09T08:31:16.418+0000:1612830676:2021-02-09T08:31:16.418+0000:Implemented this also for camel-vertx-kafka, and the client factory is autowired so its easier to plugin a custom impl"
0,CAMEL-16137,Task,Major,None,None,"
None
",Resolved,Fixed,3.9.0,Guillaume Nodet,Guillaume Nodet,0,2,2021-02-03 10:13:52+00:00,2021-02-16 16:01:30+00:00,"In particular, this disables all camel-printer tests.  There may other usages


The problem has been found because mvnd does not honour the .mvn/jvm.config JVM options.","Mahas_M:1612320977:2021-02-03T10:56:17.509+0000:1612320977:2021-02-03T10:56:17.509+0000:Hi,

I'm Mohammadu Milhar Mahas, a second year undergraduate in Computer science at the University of Jaffna, Srilanka. i would like to do this priject for GSoC  2021. please help me get started.
gnodet:1613461744:2021-02-16T15:49:04.102+0000:1613461744:2021-02-16T15:49:04.102+0000:Sorry, I missed you comment.  {{mvnd}} has been fixed (though not released yet) and the printer tests have been somewhat fixed too, so not sure there's much left to do here.
Mahas_M:1613462490:2021-02-16T16:01:30.440+0000:1613462490:2021-02-16T16:01:30.440+0000:Well, can you suggest me Gsoc 2021 issues, then I can try to do it"
0,CAMEL-16136,Improvement,Minor,None,3.8.0,"
None
",Resolved,Fixed,3.8.0,Luca Burgazzoli,Luca Burgazzoli,0,1,2021-02-03 09:50:29+00:00,2021-02-03 13:57:29+00:00,"I noticed that in SimpleCamelContext and other few pieces we use the following patter:




        BaseServiceResolver<DeferServiceFactory> resolver = new BaseServiceResolver<>(
                DeferServiceFactory.FACTORY,
                DeferServiceFactory.class,
               getBootstrapFactoryFinder());

        Optional<DeferServiceFactory> result = resolver.resolve(getCamelContextReference());
        if (result.isPresent()) {
            return result.get();
        } else {
            throw new IllegalArgumentException(""..."");
        }




I wonder if we really need to allocate a BaseServiceResolver as in fact the instance is never reused and I do not see any location where the class is extended so maybe we can either replace it with a static method or we can add a similar functionality to ExtendedCamelContext.",
0,CAMEL-16135,Bug,Major,3.7.1,"3.7.2, 3.8.0","

spring
spring-boot

",Resolved,Fixed,"3.7.2, 3.8.0",Claus Ibsen,Sita Geßner,0,2,2021-02-03 09:04:52+00:00,2021-02-10 11:07:26+00:00,"The routeinitialization failes with spring-boot or spring, when the route has an onException-Block with an split.


There were no problems in version 2.25.0. The exception occured after the migration from 2.25.0 to 3.7.1.


See https://camel.zulipchat.com/#narrow/stream/257298-camel/topic/NullPointerException.20in.20ErrorHandlerReifier


Reproducer:


https://github.com/razilein/cameltest","davsclaus:1612325102:2021-02-03T12:05:02.313+0000:1612325102:2021-02-03T12:05:02.313+0000:Thanks for the reproducer, its due to a bit how spring-boot starts, but I have a fix in the works.

btw when you use camel on spring boot, then the JARs should be the starter JARs, eg camel-quartz => camel-quartz-starter
sgessner:1612926446:2021-02-10T11:07:26.550+0000:1612926446:2021-02-10T11:07:26.550+0000:[~davsclaus] Thanks a lot! The route has started and works correctly. The issue can be closed."
0,CAMEL-16134,New Feature,Minor,None,3.11.0,"
None
",Resolved,Fixed,3.11.0,Unassigned,Gerasimos Kalouris,0,2,2021-02-03 08:16:34+00:00,2021-06-11 04:32:56+00:00,"When sending a long SMS (multipart) with the registered delivery receipt flag, each and every segment would be registered with the DLR flag.


This makes the SMSC send a DLR for every segment of the message and you have to make a bigger effort on keeping their state, so you can merge the final state of the whole SMS. 


I would like to request an `SmppConfiguration` option (i.e DlrOnLast) that would enable the DLR flag only on the last segment of the long SMS. 


A possible work-around that should occur on the SubmitSm and SubmitMulti:


 




// i.e on SmppSubmitSmCommand:70
SubmitSm[] submitSms = new SubmitSm[segments.length];
byte registeredDelivery = submitSms[0].getRegisteredDelivery();

for(int i = 0; i < segments.length; ++i) {
    SubmitSm submitSm = SmppUtils.copySubmitSm(template);
    submitSm.setShortMessage(segments[i]);
    if (this.config.getDlrOnLast()) {
        submitSm.setSmscDelReceiptNotRequested();
    }
    submitSms[i] = submitSm;
}
submitSms[segments.length - 1].setRegisteredDelivery(registeredDelivery);

return submitSms;




A possible better solution incorporating this would be to remove the DLR flag from the submit-sm template, at the first place.","memas.kal:1621407979:2021-05-19T15:06:19.515+0000:1621407979:2021-05-19T15:06:19.515+0000:[~davsclaus] I would like to work on a PR on this. Do you have any suggestions and guidelines ?
davsclaus:1621467527:2021-05-20T07:38:47.283+0000:1621467527:2021-05-20T07:38:47.283+0000:There is a contribute page at
https://camel.apache.org/community/contributing/

And then a good idea is to be on the zulip chat where you can also ask for advice/help, and if you got some code, then you can do a PR as draft for review/feedback etc."
