,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-15126,Improvement,Major,None,3.4.0,"
None
",Resolved,Fixed,3.4.0,Claus Ibsen,Claus Ibsen,0,1,2020-05-28 07:14:17+00:00,2020-06-08 11:58:22+00:00,"It would be good to get this more aligned and similar across runtimes, and also to let Camel log on startup which health-check implementation is in use: main, spring boot, microprofile etc.


spring boot is discovered and installed via spring boot auto-configuration
microprofile health is not discoverd and registered by camel, but MP only
main currently is manual and limited.",
0,CAMEL-15125,Improvement,Minor,3.3.0,3.4.0,"
None
",Resolved,Fixed,3.4.0,Unassigned,Jannik Schmeier,0,1,2020-05-27 21:15:34+00:00,2020-05-28 04:01:31+00:00,"The setProperty DSL currently does not allow for the usage of a java.util.function.Supplier like the setHeader DSL already does.


I went ahead and created a PR for this functionality.",
0,CAMEL-15124,Improvement,Major,None,3.5.0,"
None
",Resolved,Fixed,3.5.0,Guillaume Nodet,Luca Burgazzoli,0,1,2020-05-27 14:42:11+00:00,2020-05-28 18:52:14+00:00,"DefaultErrorHandlerBuilder and the other ErrorHandlerBuilders have the following fields:




public class DefaultErrorHandlerBuilder extends ErrorHandlerBuilderSupport {
    protected CamelLogger logger;
    protected RedeliveryPolicy redeliveryPolicy;
    protected Processor onRedelivery;
    protected Predicate retryWhile;
    protected String retryWhileRef;
    protected Processor failureProcessor;
    protected Endpoint deadLetter;
    protected String deadLetterUri;
    protected boolean deadLetterHandleNewException = true;
    protected boolean useOriginalMessage;
    protected boolean useOriginalBody;
    protected boolean asyncDelayedRedelivery;
    protected String executorServiceRef;
    protected ScheduledExecutorService executorService;
    protected Processor onPrepareFailure;
    protected Processor onExceptionOccurred;

    public DefaultErrorHandlerBuilder() {
    }




so there's no xyxRef as example, there's no onExceptionOccurredRef however it looks like those refs are available with spring xml (and probably blueprint) so wonder if we can add the refs on the ErrorHandlerBuilder.",
0,CAMEL-15123,Improvement,Minor,3.3.0,,"
None
",Resolved,Information Provided,None,Unassigned,Stefan Burkard,0,2,2020-05-27 14:21:21+00:00,2022-09-02 15:46:22+00:00,"According to this question and answer on StackOverflow, camel-rabbitmq creates its own queue instead of using an existing one when the queue properties and the connection string properties do not match.


This is especially confusing when the queue property is provided, but the consumer does not consume or produce to/from the predefined queue.


And it can be tricky too: differences can be hidden in default values of the Camel consumer. In the mentioned SO answer, the property autoDelete was the difference (by default true in Camel, but false on the predefined queue).


From a user perspective, camel-rabbitmq should always connect to the predefined queue if the queue name and the rabbitmq exchange match an existing exchange/queue. Even if some other properties do not match. It could perhaps warn in the logs about any differences in properties.",davsclaus:1662104782:2022-09-02T15:46:22.789+0000:1662104782:2022-09-02T15:46:22.789+0000:use camel-spring-rabbitmq
0,CAMEL-15122,Improvement,Major,None,None,"
None
",Resolved,Fixed,3.4.0,Unassigned,Jorick Flabat,1,2,2020-05-27 12:54:56+00:00,2020-05-28 04:01:08+00:00,"The jslt library offers the ability to customize the object filtering. By default, empty array, empty object and null values are filtered out. We can customize it with a custom JsonFilter.


The attached PR implements a way to pass a custom object filter to the JsltComponent and provides unit tests",
0,CAMEL-15121,Bug,Minor,3.3.0,3.4.0,"
None
",Resolved,Fixed,3.4.0,Andrea Cosentino,Stefan Burkard,0,1,2020-05-27 12:52:20+00:00,2020-05-28 04:02:00+00:00,"While trying to create a custom HeaderFilterStrategy for camel-kafka I noticed that the two methods of the strategy are used interchanged.



The KafkaConsumer calls applyFilterToCamelHeaders
The KafkaProducer calls applyFilterToExternalHeaders



According to the HeaderFilterStrategy Interface, it should be the other way round.


I guess this bug is there since the beginning of the component (therefore affects all released versions).


I have submitted the pull request 3864 to fix this.


As easy as the code is to fix, this is sort of a breaking change for all existing (intentionally wrong) custom HeaderFilterStrategies for camel-kafka.",
0,CAMEL-15120,Improvement,Major,None,None,"
None
",Resolved,Fixed,3.4.0,Unassigned,Jorick Flabat,1,2,2020-05-27 12:17:34+00:00,2020-05-29 18:42:55+00:00,"The jslt library allows to pass external variables when applying a jslt to an input json. This issue is implemented by using the headers of the message as external variables. The header values are converted using the jackson library to a JsonNode. The attached PR provides the unit tests and the code that implements this new functionality.


 


NB: the component camel-jslt does not exist yet",
0,CAMEL-15119,Improvement,Major,None,None,"
None
",Resolved,Duplicate,3.5.0,Claus Ibsen,Peter Palaga,0,2,2020-05-27 09:30:34+00:00,2020-06-22 10:32:17+00:00,"Original report https://github.com/apache/camel-quarkus/issues/1108


AbstractApiComponent is currently the superclass of Box, Braintree, FHIR, Google*, Olingo*, Twillio and Zendesk.


Configuration classes such as BraintreeConfiguration and all its generated subclasses (AddOnGatewayEndpointConfiguration, AddressGatewayEndpointConfiguration, ClientTokenGatewayEndpointConfiguration, ...) require registering for reflection on Camel Quarkus.


If would be nice if the configurer approach could cover these too.","davsclaus:1590613927:2020-05-28T05:12:07.171+0000:1590613927:2020-05-28T05:12:07.171+0000:Those are auto generated and lacks documentation on their options, which currently the tools require
davsclaus:1592793137:2020-06-22T10:32:17.954+0000:1592793137:2020-06-22T10:32:17.954+0000:https://issues.apache.org/jira/browse/CAMEL-15224 fixes this"
0,CAMEL-15118,Task,Major,None,,"

outreachy2020

",Resolved,Implemented,None,Unassigned,Aemie,0,2,2020-05-27 08:21:18+00:00,2020-05-28 22:21:27+00:00,"We do have a profile to check the code against the standards we want, but then as to be manually fixed. We could fail is there's a problem at build time but that slows down people and can become very annoying.
There are plugins that do reformat the source code during the compilation phase, this should ensure that all committed code follows the standard, without causing any disturbance to the developers.","githubbot:1590539110:2020-05-27T08:25:10.729+0000:1590539110:2020-05-27T08:25:10.729+0000:AemieJ commented on pull request #371:
URL: https://github.com/apache/camel-website/pull/371#issuecomment-634509223


   @lburgazzoli I have created a separate issue with the website component and made the changes, is that okay with you now?


----------------------------------------------------------------
This is an automated message from the Apache Git Service.
To respond to the message, please log on to GitHub and use the
URL above to go to the specific comment.

For queries about this service, please contact Infrastructure at:
users@infra.apache.org

githubbot:1590674596:2020-05-28T22:03:16.140+0000:1590674596:2020-05-28T22:03:16.140+0000:zregvart merged pull request #371:
URL: https://github.com/apache/camel-website/pull/371


   


----------------------------------------------------------------
This is an automated message from the Apache Git Service.
To respond to the message, please log on to GitHub and use the
URL above to go to the specific comment.

For queries about this service, please contact Infrastructure at:
users@infra.apache.org
"
0,CAMEL-15117,Bug,Major,None,3.4.0,"
None
",Resolved,Fixed,3.4.0,Unassigned,Otavio Rodolfo Piske,1,2,2020-05-27 07:56:32+00:00,2020-06-15 15:23:22+00:00,"It seems that, sporadically, the code may throw an NPE.


 


I am speculating*because I cannot confirm entirely due to the sporadic nature of the issue, but by looking at the logs and the behavior, it seems that the onMessage handler for subscriptions can still be called during the shutdown.


 


2020-05-27 09:19:21,017 [orceConnector-0] INFO org.apache.camel.impl.engine.DefaultShutdownStrategy - Graceful shutdown of 1 routes completed in 0 seconds
2020-05-27 09:19:21,018 [orceConnector-0] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - State updated: CONNECTED -> DISCONNECTING
2020-05-27 09:19:21,018 [orceConnector-0] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Sending messages [\{clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/disconnect, id=19}]
2020-05-27 09:19:21,018 [orceConnector-0] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Sent disconnect {clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/disconnect, id=19}
2020-05-27 09:19:21,018 [orceConnector-0] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Notifying threads in waitFor()
2020-05-27 09:19:21,018 [orceConnector-0] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Waiting 60000ms for [DISCONNECTED]
2020-05-27 09:19:21,147 [nt@4ae82baa-204] DEBUG org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper$5 - Received messages [\{clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/disconnect, id=19, successful=true}]09:19:21,147 [nt@4ae82baa-204] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Processing {clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/disconnect, id=19, successful=true}
2020-05-27 09:19:21,147 [nt@4ae82baa-204] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - State updated: DISCONNECTING -> TERMINATING
2020-05-27 09:19:21,147 [nt@4ae82baa-203] DEBUG org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper$5 - Received messages [\{clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/connect, id=17, successful=true}]27 09:19:21,147 [nt@4ae82baa-203] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Processing {clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/connect, id=17, successful=true}
2020-05-27 09:19:21,148 [nt@4ae82baa-204] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - State updated: TERMINATING -> DISCONNECTED
2020-05-27 09:19:21,148 [nt@4ae82baa-204] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Notifying threads in waitFor()
2020-05-27 09:19:21,148 [orceConnector-0] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Waited 129/60000ms for [DISCONNECTED], state is DISCONNECTED
2020-05-27 09:19:21,148 [nt@4ae82baa-203] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - State not updated: DISCONNECTED -> CONNECTED
2020-05-27 09:19:21,148 [nt@4ae82baa-203] DEBUG org.cometd.client.BayeuxClient.67a9cb3f - Notifying threads in waitFor()
2020-05-27 09:19:21,169 [nt@4ae82baa-209] DEBUG org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper$5 - Received messages [\{clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/subscribe, id=18, subscription=/topic/CamelKafkaConnectorTopic, successful=true}]td.client.BayeuxClient.67a9cb3f - Processing {clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/subscribe, id=18, subscription=/topic/CamelKafkaConnectorTopic, successful=true}7 09:19:21,169 [nt@4ae82baa-209] DEBUG org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper - [CHANNEL:META_SUBSCRIBE]: {clientId=hr1cjxz3pqn37al6x32wuz369e0, channel=/meta/subscribe, id=18, subscription=/topic/CamelKafkaConnectorTopic, successful=true}mel.component.salesforce.internal.streaming.SubscriptionHelper - Subscribed to channel /topic/CamelKafkaConnectorTopic
2020-05-27 09:19:21,169 [nt@4ae82baa-209] INFO org.cometd.bayeux.client.ClientSession - Exception while invoking listener org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper$7@62e79206
java.lang.NullPointerException: null
 at org.apache.camel.component.salesforce.internal.streaming.SubscriptionHelper$7.onMessage(SubscriptionHelper.java:458) ~[camel-salesforce-3.3.0.jar:3.3.0]
 at org.cometd.common.AbstractClientSession$AbstractSessionChannel.notifyOnMessage(AbstractClientSession.java:583) ~[cometd-java-common-4.0.4.jar:4.0.4]
 at org.cometd.common.AbstractClientSession$AbstractSessionChannel.notifyMessageListeners(AbstractClientSession.java:568) ~[cometd-java-common-4.0.4.jar:4.0.4]
 at org.cometd.common.AbstractClientSession.notifyListeners(AbstractClientSession.java:308) ~[cometd-java-common-4.0.4.jar:4.0.4]
 at org.cometd.common.AbstractClientSession.lambda$receive$4(AbstractClientSession.java:269) ~[cometd-java-common-4.0.4.jar:4.0.4]
 at org.cometd.bayeux.Promise$2.succeed(Promise.java:103) [bayeux-api-4.0.4.jar:4.0.4]
 ...",orpiske:1590537465:2020-05-27T07:57:45.979+0000:1590537465:2020-05-27T07:57:45.979+0000:I will send a PR with a proposed fix for this.
0,CAMEL-15116,Task,Minor,None,3.4.0,"
None
",Resolved,Fixed,3.4.0,Claus Ibsen,Luca Burgazzoli,0,1,2020-05-27 06:55:56+00:00,2020-06-11 08:31:18+00:00,The examples listed in the exception-clause page do no appear as a link so you cannot easilly jump to them,
0,CAMEL-15115,Improvement,Minor,None,3.4.0,"

help
help-wanted

",Resolved,Fixed,3.4.0,Claus Ibsen,Claus Ibsen,0,2,2020-05-27 05:11:56+00:00,2020-05-31 05:33:15+00:00,"See this table
https://camel.apache.org/components/latest/


And then make this table the same columns and data similar
https://camel.apache.org/camel-quarkus/latest/list-of-camel-quarkus-extensions.html","aashnajena:1590835826:2020-05-30T18:50:26.582+0000:1590835826:2020-05-30T18:50:26.582+0000:The columns are the same in both the tables : Component, Artifact, Support Level, Since, Description. What exactly do we want to change here?
davsclaus:1590874395:2020-05-31T05:33:15.837+0000:1590874395:2020-05-31T05:33:15.837+0000:This has been implemented, the JIRA tis resolved"
0,CAMEL-15114,Improvement,Minor,None,3.4.0,"
None
",Resolved,Fixed,3.4.0,Claus Ibsen,Claus Ibsen,0,2,2020-05-26 17:21:43+00:00,2020-05-26 18:31:36+00:00,"Reported on user forum, for a user upgrading from 2.x to 3.x",davsclaus:1590484922:2020-05-26T17:22:02.809+0000:1590484922:2020-05-26T17:22:02.809+0000:There is a date:exchangeCreated function you can use now
0,CAMEL-15113,Improvement,Major,3.3.0,3.5.0,"

help-wanted

",Resolved,Fixed,3.5.0,Jan Bednar,Sourabh Tiwari,0,3,2020-05-26 14:40:47+00:00,2020-07-09 08:54:32+00:00,"There is no support to declare dead letter queues with custom arguments. I can find a TODO in RabbitMQDeclareSupport class.


https://github.com/apache/camel/blob/88f46b1ce46f5cdace73b2721a1cb96a290d42dd/components/camel-rabbitmq/src/main/java/org/apache/camel/component/rabbitmq/RabbitMQDeclareSupport.java#L41


 


My requirement is to set a TTL on messages in dead letter queue while queue is declared by Camel. 


What I have tried:
If I create DLQ separately by camel with TTL and use that queue name in original queue then I get exception that TTL value can't be different. Because the declare parameter in RabbitMQEndpoint class declares both original queue and dead letter queue, there is no separate option if someone don't want to declare dead letter queue.


Let me know if there is any workaround except creating queues manually.","davsclaus:1593818594:2020-07-04T07:23:14.595+0000:1593818594:2020-07-04T07:23:14.595+0000:Anyone able to work on a fix for this?
bedla:1594256072:2020-07-09T08:54:32.849+0000:1594256072:2020-07-09T08:54:32.849+0000:Added skipDlqDeclare option and extended {{args}} option with {{dlq.queue}} and {{dlq.binding}} prefixes."
0,CAMEL-15112,Task,Major,None,3.4.0,"
None
",Resolved,Fixed,3.4.0,Claus Ibsen,Claus Ibsen,0,1,2020-05-26 14:14:07+00:00,2020-05-26 14:25:39+00:00,"Lets deprecate hystrix as hystrix itself is EOL and we have 2 other CB implementations
https://github.com/Netflix/Hystrix",
