,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-19302,Improvement,Minor,3.20.4,"3.20.5, 3.21.0, 4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"3.20.5, 3.21.0, 4.0-RC1, 4.0.0",Unassigned,Aurélien Pupier,0,2,2023-04-28 08:55:46+00:00,2023-05-02 16:55:12+00:00,"Currently, when calling jbang run '-Dcamel.jbang.version=3.20.3' camel@apache/camel init 'demo.xml' the generated file is:



<?xml version=""1.0"" encoding=""UTF-8""?>
<!-- camel-k: language=xml -->

<routes xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
        xmlns=""http://camel.apache.org/schema/spring""
        xsi:schemaLocation=""
            http://camel.apache.org/schema/spring
            https://camel.apache.org/schema/spring/camel-spring.xsd"">

	<!-- Write your routes here, for example: -->
    <route id=""xml"">
        <from uri=""timer:xml?period={{time:1000}}""/>
        <setBody>
            <simple>Hello Camel from ${routeId}</simple>
        </setBody>
        <log message=""${body}""/>
    </route>

</routes>




it woudl be nice to have something like:



<?xml version=""1.0"" encoding=""UTF-8""?>
<!-- camel-k: language=xml -->

<routes xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
        xmlns=""http://camel.apache.org/schema/spring""
        xsi:schemaLocation=""
            http://camel.apache.org/schema/spring
            https://camel.apache.org/schema/spring/camel-spring.xsd"">

	<!-- Write your routes here, for example: -->
    <route id=""demo"">
        <from uri=""timer:xml?period={{time:1000}}""/>
        <setBody>
            <simple>Hello Camel from ${routeId}</simple>
        </setBody>
        <log message=""${body}""/>
    </route>

</routes>




It will mitigate the risk of having route id clash later on during development phase.


Alternatively we might use demo-xml",davsclaus:1683017428:2023-05-02T16:50:28.332+0000:1683017428:2023-05-02T16:50:28.332+0000:Its better to remote ids of routes in the init
0,CAMEL-19301,Dependency upgrade,Minor,None,"3.20.5, 3.21.0, 4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"3.20.5, 3.21.0, 4.0-RC1, 4.0.0",Unassigned,Claus Ibsen,0,1,2023-04-28 07:14:07+00:00,2023-05-02 15:23:50+00:00,No Desc,
0,CAMEL-19300,Dependency upgrade,Major,None,"4.0-M3, 4.0.0","
None
",Resolved,Fixed,"4.0-M3, 4.0.0",Andrea Cosentino,Claus Ibsen,0,1,2023-04-28 06:35:45+00:00,2023-04-28 09:31:11+00:00,No Desc,
0,CAMEL-19299,New Feature,Major,None,"3.20.5, 3.21.0, 4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"3.20.5, 3.21.0, 4.0-RC1, 4.0.0",Claus Ibsen,Claus Ibsen,0,1,2023-04-28 05:02:02+00:00,2023-05-07 10:01:29+00:00,This can help users to see what custom beans they have declared in the registry,
0,CAMEL-19298,Bug,Major,"3.18.6, 4.0-M3","3.18.7, 3.20.5, 3.21.0, 4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"3.18.7, 3.20.5, 3.21.0, 4.0-RC1, 4.0.0",Jiri Ondrusek,Jiri Ondrusek,0,2,2023-04-27 12:51:27+00:00,2023-05-16 14:56:54+00:00,"In snmp component, users can use versions 0.1 and 2 (using values from the documentation).


Version 3 is not supported for several actions (like provide PDU or get next)
To support this version on component, different PDU class has to be used. (for example here https://github.com/apache/camel/blob/main/components/camel-snmp/src/main/java/org/apache/camel/component/snmp/SnmpProducer.java#L85)


There is a test coverage (creation in progress) in camel-quarkus, which could be used as a reproducer simulating missing scenarios - https://github.com/apache/camel-quarkus/issues/4843",
0,CAMEL-19297,Task,Major,4.0-M1,4.0-M3,"
None
",Resolved,Fixed,4.0-M3,Unassigned,Balavva Mirji,0,1,2023-04-26 07:23:48+00:00,2023-04-26 09:03:02+00:00,We want to provide ppc64le arch support to consul image in the camel-consul component.,bmirji:1682465668:2023-04-26T07:34:28.698+0000:1682465668:2023-04-26T07:34:28.698+0000:Power supported image: icr.io/ppc64le-oss/consul-ppc64le:1.9.4
0,CAMEL-19296,Bug,Minor,"3.20.3, 4.0-M2","3.20.5, 3.21.0, 4.0-M3, 4.0.0","
None
",Resolved,Fixed,"3.20.5, 3.21.0, 4.0-M3, 4.0.0",Claus Ibsen,Dominik Jelinek,0,3,2023-04-25 14:51:50+00:00,2023-05-26 08:22:36+00:00,"jbang run -Dcamel.jbang.version=3.20.3 camel@apache/camel init foo.camel.xml

> Error: Unsupported file type: camel.xml



Tried also with latest camel version -Dcamel.jbang.version=4.0.0-M2","djelinek:1682405704:2023-04-25T14:55:04.864+0000:1682405704:2023-04-25T14:55:04.864+0000:[~davsclaus] I am sorry I did clone of previous reported same bug and it was cloned also with assignee which I cannot modify :(
davsclaus:1682416566:2023-04-25T17:56:06.816+0000:1682416566:2023-04-25T17:56:06.816+0000:This is only for yaml files where you have xxx.camel.yaml - for any other the files are single extension only.
apupier:1682466576:2023-04-26T07:49:36.576+0000:1682466576:2023-04-26T07:49:36.576+0000:Allowing xxx.camel.xml is helping integrations in VS Code. VS Code is allowing to base file type only on the filename, not on the content. For instance, it will allow to provide a specific icon in explorer, automatically open with a specific editor, filter commands in contextual menus, command palette and actions.

In a more general way, it would be even better to provide whatever xxx.yyy.xml as this is a valid pattern for xml filenames.
davsclaus:1682470915:2023-04-26T09:01:55.801+0000:1682470915:2023-04-26T09:01:55.801+0000:Okay that is better in this light to make it consistent for markup languages so xml and yaml can do the same file naming wise.
"
0,CAMEL-19295,Bug,Major,3.14.2,"3.21.0, 4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"3.21.0, 4.0-RC1, 4.0.0",Rhuan Rocha,Alan Dávila,0,4,2023-04-24 17:48:24+00:00,2023-05-28 10:23:09+00:00,"Hello everyone,


We have detected concurrency issues related to the dynamicMap attribute of the AbstractDynamicRegistry class. By default, dynamicMap is an object of the SimpleLRUCache class, which inherits from LinkedHashMap.


We have resolved the issue by creating our own LRUCacheFactory which returns a thread-safe synchronized map backed by the specified map.


Could you please review it?","rhuanrocha:1682333828:2023-04-24T18:57:08.289+0000:1682333828:2023-04-24T18:57:08.289+0000:Hi, I'm not sure if the issue is related to https://issues.apache.org/jira/browse/CAMEL-19014 which is already resolved. Is it happening just to 3.14.2? Have you tested with newer versions?
adavila:1682390795:2023-04-25T10:46:35.391+0000:1682390795:2023-04-25T10:46:35.391+0000:Hi, yes, I have also tried it in version 3.14.7 and the same error occurs. I have attached a code snippet to force the error.
rhuanrocha:1682436452:2023-04-25T23:27:32.539+0000:1682436452:2023-04-25T23:27:32.539+0000:Yes, but have you tried it in version 3.21.x or 4? The issue I sent solves the problem to 2.21.x and 4. I will try to test it with the reproducer you attached. 
adavila:1682468673:2023-04-26T08:24:33.454+0000:1682468701:2023-04-26T08:25:01.875+0000:Hi, yes, I have tried with version 3.20.3 and 4.0.0-M2 and the same error occurs. Creating LRUCacheFactory instance from this class serves as a stopgap solution for the tested versions.

 
{code:java}
public class SynchronizedLRUCacheFactory extends DefaultLRUCacheFactory {  
   
    ...

    @Override
    public <K, V> Map<K, V> createLRUCache(int maximumCacheSize) {
        return Collections.synchronizedMap(super.createLRUCache(maximumCacheSize));
    }

    ...

}{code}
 

 

 
davsclaus:1684457725:2023-05-19T08:55:25.702+0000:1684457725:2023-05-19T08:55:25.702+0000:You can just add camel-caffeine-lrucache to your classpath and Camel should automatic use this cache instead of SimpleLRUCache
nfilotto:1685008755:2023-05-25T17:59:15.697+0000:1685008755:2023-05-25T17:59:15.697+0000:The backport for 3.21 https://github.com/apache/camel/pull/10213"
0,CAMEL-19294,Task,Major,"3.18.6, 4.0-M2",None,"
None
",Resolved,Fixed,"3.18.7, 3.20.5, 3.21.0, 4.0-M3",Otavio Rodolfo Piske,Otavio Rodolfo Piske,0,1,2023-04-24 12:01:25+00:00,2023-04-24 14:39:10+00:00,"Even when the zookeeper.container property is set, the code does not use the requested container image.",orpiske:1682318350:2023-04-24T14:39:10.318+0000:1682318350:2023-04-24T14:39:10.318+0000:Fixed with the linked PRs.
0,CAMEL-19293,Bug,Major,4.0-M2,None,"
None
",Resolved,Fixed,"3.18.7, 3.20.5, 3.21.0, 4.0-M3, 4.0.0",Federico Mariani,Federico Mariani,0,1,2023-04-24 08:48:36+00:00,2023-04-24 14:27:46+00:00,"When using SB AutoConfiguration and the base is set by SB on the ldapTemplate, camel set the base twice.",
0,CAMEL-19292,Task,Major,None,"4.0-M3, 4.0.0","
None
",Resolved,Fixed,"4.0-M3, 4.0.0",Claus Ibsen,Claus Ibsen,0,1,2023-04-24 06:30:39+00:00,2023-04-25 14:25:16+00:00,"This was an experiment in the earlier phase with graalvm/quarkus.


We do not need this, and should remove it.


LightweightRuntimeCamelContext
LightweightCamelContext


There are a few places in jbang the lightweight is in use, but it can use default camel context instead.",
0,CAMEL-19291,Improvement,Minor,None,,"
None
",Resolved,Abandoned,None,Unassigned,Claus Ibsen,0,1,2023-04-24 05:16:53+00:00,2023-10-05 14:43:56+00:00,"If you use camel run foo.yaml --download=false then we have NPEs and the dependency resolution should use the maven downloader but in offline mode, as it can then use what already downloaded only - like mvn --offline mode.


        // offline mode selected using for example `camel run --download` option - should be online by default
        session.setOffline(false);


We need an option to set this true|false


Reported in chat at
https://camel.zulipchat.com/#narrow/stream/352237-camel-jbang/topic/camel-jbang.20--download.3Dfalse.20error",
0,CAMEL-19290,Task,Major,None,"4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"4.0-RC1, 4.0.0",Andrea Cosentino,Claus Ibsen,0,3,2023-04-21 10:50:25+00:00,2023-05-31 16:41:59+00:00,We should deprecate it in v3 and remove it in v4,"davsclaus:1682046820:2023-04-21T11:13:40.934+0000:1682046820:2023-04-21T11:13:40.934+0000:Andrea would like to take a look and see if we can convert tests to test-container, and also need to drop some of the stuff in camel-solr that are deprecated and removed in solr v9. They changed how they use http-client which they use their own internal instead of apache http client and other stuff.
acosentino:1682475803:2023-04-26T10:23:23.714+0000:1682475803:2023-04-26T10:23:23.714+0000:I think we should remove it. It's really hard to keep the codebase clean with upgrading to 9.x. A rewrite would be welcome 
nfilotto:1685518476:2023-05-31T15:34:36.611+0000:1685518476:2023-05-31T15:34:36.611+0000:The corresponding PR/commits

* https://github.com/apache/camel/commit/4433c12a7765be78a876191541f267415b67ef4d
* https://github.com/apache/camel/commit/47143c6dd436924efc9832a15a014c56d1ad45ee
* https://github.com/apache/camel/commit/3625f5ab705e334137db722ab058c5cd6e612cbb
* https://github.com/apache/camel/pull/10250"
0,CAMEL-19289,Task,Major,None,"4.0-M3, 4.0.0","
None
",Resolved,Fixed,"4.0-M3, 4.0.0",Claus Ibsen,Claus Ibsen,0,1,2023-04-21 08:21:00+00:00,2023-04-25 09:43:38+00:00,Add an example how to use POJOs as inputs for SQL where you want to use getters on the POJOs with named parameters in the SQL statements.,
0,CAMEL-19288,Dependency upgrade,Major,None,"3.14.8, 3.18.7, 3.20.4, 3.21.0, 4.0-M3, 4.0.0","
None
",Resolved,Fixed,"3.14.8, 3.18.7, 3.20.4, 3.21.0, 4.0-M3, 4.0.0",Claus Ibsen,Claus Ibsen,0,1,2023-04-21 08:12:18+00:00,2023-04-21 08:13:45+00:00,No Desc,
0,CAMEL-19287,Dependency upgrade,Major,None,"4.0-M3, 4.0-RC1, 4.0.0","
None
",Resolved,Fixed,"4.0-M3, 4.0-RC1, 4.0.0",Andrea Cosentino,Claus Ibsen,0,1,2023-04-21 08:03:30+00:00,2023-04-21 08:30:20+00:00,No Desc,
0,CAMEL-19286,Improvement,Major,None,"4.0-M3, 4.0.0","
None
",Resolved,Fixed,"4.0-M3, 4.0.0",Kengo Seki,Kengo Seki,0,1,2023-04-21 04:09:46+00:00,2023-04-21 08:02:45+00:00,"Currently, the Ignite Cache component doesn't support some operations provided by Ignite itself. I'd like to add the REPLACE operation to the producer as the first step.",
