,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-3619,Improvement,Minor,2.4.0,2.9.0,"
None
",Resolved,Fixed,2.9.0,Claus Ibsen,Xavier Coulon,0,1,2011-02-03 15:10:39+00:00,2011-09-10 05:45:40+00:00,"The example below contains a syntax error that is not detected at runtime (a '.' before the 'regex' operator at line 3) : 



 <choice> 
  <when> 
    <simple>${in.body}.regex '^D1.*$'</simple> 
    <to uri=""seda:dataintegration.filtered.elements"" /> 
  </when> 
  <otherwise> 
    <to uri=""seda:dataintegration.ignored.elements"" /> 
  </otherwise> 
</choice>



In that situation, all messages are sent to the first endpoint, no matter what their body contains.


See the discussion thread : http://camel.465427.n5.nabble.com/Filtering-messages-with-simple-regex-td3369198.html","davsclaus:1309139462:2011-06-27T09:51:02.729+0000:1309139473:2011-06-27T09:51:13.312+0000:We may consider a real grammar for the simple language.
davsclaus:1315604740:2011-09-10T05:45:40.503+0000:1315604740:2011-09-10T05:45:40.503+0000:The simple language now has improved syntax parser which reports errors with precise detail what is wrong and where the problem is"
0,CAMEL-3618,Task,Minor,None,None,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Claus Ibsen,0,0,2011-02-03 14:17:45+00:00,2011-10-25 11:35:50+00:00,"Jackson 1.7 has been released. We should upgrade to it, eg 1.7.1 is the latest currently
http://jackson.codehaus.org/",davsclaus:1298328102:2011-02-22T06:41:42.411+0000:1298328102:2011-02-22T06:41:42.411+0000:trunk: 1073229.
0,CAMEL-3617,Bug,Major,"2.5.0, 2.6.0",2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Jean-Michel Morel,0,0,2011-02-03 14:00:24+00:00,2011-10-25 11:35:30+00:00,"Unless I miss a point, when I use the following endpoint, the file:name value is incorrect and is equal to file:absolute.path


<endpoint id=""fileEndpoint"" uri=""file:${queue.input.folder}?recursive=true&include=.*\.dat&move=${queue.done.folder}/$simple

{file:name}

&moveFailed=${queue.failed.folder}/$simple

{file:name}

"" />


${queue.input.folder}, ${queue.done.folder} and ${queue.failed.folder} are absolute paths resolved by Spring.


In fact, Camel tries to move the file to ${queue.done.folder}/${queue.input.folder}/$simple

{file:name}

I've also tried using $simple

{header.CamelFileName}

 instead of $simple

{file:name}

 and it gives the same result.


For now, I've found a workaround using a processor which put the CamelFileName header value into a ""destFile"" property 
<endpoint id=""fileEndpoint"" uri=""file:${queue.input.folder}?recursive=true&include=.*\.dat&move=${queue.done.folder}/$simple

{property.destFile}&moveFailed=${queue.failed.folder}/$simple{property.destFile}

"" />","davsclaus:1296718521:2011-02-03T15:35:21.285+0000:1296718521:2011-02-03T15:35:21.285+0000:Can you try with Camel 2.6 which has been released?
jmmorel:1296778354:2011-02-04T08:12:34.478+0000:1296778354:2011-02-04T08:12:34.478+0000:this doesn't work either with 2.6.0.
davsclaus:1296778787:2011-02-04T08:19:47.186+0000:1296778787:2011-02-04T08:19:47.186+0000:Can you post an example of the paths from
- ${queue.input.folder}
- ${queue.done.folder}

And when you drop a file in the input folder, is that in the ""root"" or in a sub folder? You have recursive=true enabled.
davsclaus:1296782499:2011-02-04T09:21:39.689+0000:1296782499:2011-02-04T09:21:39.689+0000:I found the problem, which happens when using absolute paths. There was an issue resolving the relative name of ${file:name} which didn't work properly and the name was computed as the absolute name instead.
davsclaus:1296784626:2011-02-04T09:57:06.051+0000:1296784626:2011-02-04T09:57:06.051+0000:trunk: 1067124.
davsclaus:1296791312:2011-02-04T11:48:32.955+0000:1296791312:2011-02-04T11:48:32.955+0000:And this fixes a test on windows: 1067159
davsclaus:1296791344:2011-02-04T11:49:04.416+0000:1296791344:2011-02-04T11:49:04.416+0000:This should be fixed on trunk now."
0,CAMEL-3616,Bug,Major,"2.6.0, 2.7.0",2.7.0,"
None
",Closed,Fixed,2.7.0,Robert Davies,Robert Davies,0,0,2011-02-02 15:04:33+00:00,2011-10-25 11:35:46+00:00,No Desc,rajdavies:1296630450:2011-02-02T15:07:30.126+0000:1296630450:2011-02-02T15:07:30.126+0000:Fixed by SVN revision 1066494
0,CAMEL-3615,Task,Major,None,None,"
None
",Resolved,Fixed,None,Unassigned,Claus Ibsen,0,0,2011-02-02 09:57:42+00:00,2011-02-03 19:03:18+00:00,We should release camel-extra 2.6.0 which is upgraded to use camel 2.6.,"hekonsek:1296691464:2011-02-03T08:04:24.124+0000:1296691464:2011-02-03T08:04:24.124+0000:Camel-extra 2.6.0 artifacts released.

Now I need only to upgrade version of project to 2.7-SNAPSHOT (i.e. migrate commons-logging to SLF4J).
hekonsek:1296730998:2011-02-03T19:03:18.894+0000:1296730998:2011-02-03T19:03:18.894+0000:Migrated to SLF4J and upgraded version to 2.7-SNAPSHOT."
0,CAMEL-3584,Bug,Major,2.5.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Claus Ibsen,1,1,2011-01-24 15:17:07+00:00,2011-10-25 11:35:48+00:00,"See nabble
http://camel.465427.n5.nabble.com/Using-Splitter-and-file-producer-with-option-fileExist-Append-failed-tp3353618p3353618.html


We need to synchronize on the file name to avoid concurrent writes to the same file.","davsclaus:1295853474:2011-01-24T15:17:54.517+0000:1295853474:2011-01-24T15:17:54.517+0000:The workaround is to use {{threads(1)}} before the file endpoint to force single threaded access to the file producer.
davsclaus:1297150524:2011-02-08T15:35:24.451+0000:1297150524:2011-02-08T15:35:24.451+0000:trunk: 1068443."
0,CAMEL-3583,Task,Major,None,2.8.0,"
None
",Resolved,Duplicate,2.8.0,Unassigned,Claus Ibsen,0,0,2011-01-24 14:54:04+00:00,2011-06-27 09:53:22+00:00,"This prevents test failures due ""port number in use"" failures due using hardcoded port numbers.


See camel-netty how we have implement a dynamic port number assignment.


The Apache CXF project itself has also some support for this. This may be worth checking. Dan Kulp knows more about that at the CXF side.",
0,CAMEL-3582,Task,Minor,None,2.8.0,"
None
",Resolved,Fixed,2.8.0,Claus Ibsen,Claus Ibsen,0,0,2011-01-24 14:30:29+00:00,2011-06-10 14:12:58+00:00,"Double check the cleanup logic when Camel shutdown that it unregister all MBeans.


In the JMX based unit tests add logic to ""cleanup"" JMX before tests starts so we can reliable perform tests. It may oddly fail on CI servers or whatnot due sideeffects from other failed tests.",davsclaus:1307686378:2011-06-10T14:12:58.198+0000:1307686378:2011-06-10T14:12:58.198+0000:The JMX tests are fine now. 
0,CAMEL-3581,Bug,Major,2.5.0,2.6.0,"
None
",Closed,Fixed,2.6.0,Christian Schneider,Christian Schneider,0,0,2011-01-24 13:38:05+00:00,2011-10-25 11:36:05+00:00,"When calling a CXF service from a camel route the reponse code from CXF should be set on the camel exachange.


Currently this is not done. So when CXF sets the reponse code to e.g. 403 camel still sends 200 and the client will not be able to work with this reponse.",
0,CAMEL-3580,Improvement,Major,None,2.7.0,"
None
",Closed,Fixed,2.7.0,Willem Jiang,Stephan Siano,0,0,2011-01-24 13:03:17+00:00,2011-10-25 11:35:26+00:00,"In the current implementation a cxfEndpoint in PAYLOAD mode will only be able to communicate with another cxfEndpoint but not with any other endpoint like xslt without explicit type conversion. This happens because cxfEndpoints in PAYLOAD mode require payloads of the CXFPayload type and there are no type converters for this type.


Since the CXFPayload type is actually less or more a wrapped DOM tree, it is pretty easy to provide a set of type converters for this datatype (reusing the existing type converters for DOM elements). The attached patch does this.","njiang:1296432688:2011-01-31T08:11:28.637+0000:1296432688:2011-01-31T08:11:28.637+0000:Applied patch with thanks Stephan, also fixed some Check style issues."
0,CAMEL-3579,Improvement,Major,2.5.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Unassigned,Sergey Zhemzhitsky,0,0,2011-01-23 14:26:36+00:00,2011-10-25 11:35:46+00:00,"Current implementation of camel-quartz component does not allow to use multiple quartz schedulers because of static ""scheduler"" and ""JOBS"" fields in the QuartzComponent.
Moreover in the OSGi environment it is not possible to configure a separate scheduler per bundle.","szhemzhitsky:1295764400:2011-01-23T14:33:20.139+0000:1295764434:2011-01-23T14:33:54.366+0000:The behavior of the attached patch allows to
1. use one scheduler per camel context by default
2. use multiple schedulers in the same camel context by means of setScheduler(Scheduler)  and setFactory(SchedulerFactory) methods because ""scheduler"" and ""JOBS"" fields are no longer static
3. use different schedulers in separate bundles in the OSGi environment for the same reason ( ""scheduler"" and ""JOBS"" are not static)
davsclaus:1295766445:2011-01-23T15:07:25.010+0000:1295766445:2011-01-23T15:07:25.010+0000:This is by design that one scheduler is enforced.
davsclaus:1295767391:2011-01-23T15:23:11.668+0000:1295767391:2011-01-23T15:23:11.668+0000:The patch looks fairly okay. Lets take a look in Camel 2.7.

Would like some more unit testing, especially in OSGi environments.

szhemzhitsky:1295767776:2011-01-23T15:29:36.570+0000:1295767776:2011-01-23T15:29:36.570+0000:What was the reason to enforce a single scheduler? 
For example in an OSGi environment or any other environment where there are multiple application I would expect a separate configuration/scheduler per application.
In the current implementation one application can influence other apps by invoking setScheduler(final Scheduler scheduler). I think it is not an expected behavior. 
Please correct me if I'm wrong.


szhemzhitsky:1295771329:2011-01-23T16:28:49.520+0000:1295771329:2011-01-23T16:28:49.520+0000:>> Would like some more unit testing, especially in OSGi environments
It would be nice. 

Thanks a lot.
davsclaus:1296957368:2011-02-06T09:56:08.260+0000:1296957368:2011-02-06T09:56:08.260+0000:Thanks for the patch Sergey.

trunk: 1067624.

I did some tests on OSGi and managed to get it working there as well.
szhemzhitsky:1297032733:2011-02-07T06:52:13.416+0000:1297032733:2011-02-07T06:52:13.416+0000:You're welcome )"
0,CAMEL-3578,New Feature,Major,2.5.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Claus Ibsen,1,1,2011-01-23 12:31:49+00:00,2011-10-25 11:35:55+00:00,"See nabble
http://camel.465427.n5.nabble.com/Unit-Testing-Route-td3284803.html


The idea is to be able to mock any endpoint on a route and thus be able to set expectations.
In the 2.x architecture we will have to implement this using the adviceWith as the route must be re-processed so we can add the interceptor logic to mock
any endpoints.


In Camel 3.x this could be applied dynamically on the Channel.","davsclaus:1295759372:2011-01-23T13:09:32.313+0000:1295759372:2011-01-23T13:09:32.313+0000:I got the following experimental working.

Notice we use an {{AdviceWithRouteBuilder}} which has extended features such as the {{mockEndpoints()}} which tell Camel to mock all endpoints.
The mocks will have the naming scheme {{mock:uri}} here {{uri}} was the real endpoint uri. 

Notice the example only has one mock endpoint in the route from the start, which is {{""mock:result""}}.
We could in fact remove it and the route would not have any mocks from the start.

{code}
    // START SNIPPET: e1
    public void testAdvisedMockEndpoints() throws Exception {
        // advice the first route using the inlined AdviceWith route builder
        // which has extended capabilities than the regular route builder
        context.getRouteDefinitions().get(0).adviceWith(context, new AdviceWithRouteBuilder() {
            @Override
            public void configure() throws Exception {
                // mock all endpoints
                mockEndpoints();
            }
        });

        getMockEndpoint(""mock:direct://start"").expectedBodiesReceived(""Hello World"");
        getMockEndpoint(""mock:direct://foo"").expectedBodiesReceived(""Hello World"");
        getMockEndpoint(""mock:log://foo"").expectedBodiesReceived(""Bye World"");
        getMockEndpoint(""mock:result"").expectedBodiesReceived(""Bye World"");

        template.sendBody(""direct:start"", ""Hello World"");

        assertMockEndpointsSatisfied();
    }
    // END SNIPPET: e1

    @Override
    protected RouteBuilder createRouteBuilder() throws Exception {
        return new RouteBuilder() {
            @Override
            public void configure() throws Exception {
                from(""direct:start"").to(""direct:foo"").to(""log:foo"").to(""mock:result"");

                from(""direct:foo"").transform(constant(""Bye World""));
            }
        };
    }
{code}
davsclaus:1295831610:2011-01-24T09:13:30.422+0000:1295831636:2011-01-24T09:13:56.398+0000:In Spring XML you can add a spring bean to enable mocking
{code:xml}
    <!-- bean which enables mocking all endpoints -->
    <bean id=""mockAllEndpoints"" class=""org.apache.camel.impl.InterceptSendToMockEndpointStrategy""/>

    <!-- the camel context with the routs we want to test -->
    <camelContext xmlns=""http://camel.apache.org/schema/spring"">

        <route>
            <from uri=""direct:start""/>
            <to uri=""direct:foo""/>
            <to uri=""log:foo""/>
            <to uri=""mock:result""/>
        </route>

        <route>
            <from uri=""direct:foo""/>
            <transform>
                <constant>Bye World</constant>
            </transform>
        </route>

    </camelContext>
{code}

It supports a pattern so you can for example say to only mock all log endpoints:
{code:xml}
<bean id=""mockAllEndpoints"" class=""org.apache.camel.impl.InterceptSendToMockEndpointStrategy"">
      <constructor-arg index=""0"" name=""log*""/>
</bean>
{code}

davsclaus:1295831727:2011-01-24T09:15:27.891+0000:1295831727:2011-01-24T09:15:27.891+0000:Camel will log at INFO level the endpoints it mocks
{code}
2011-01-24 10:13:30,720 [main           ] INFO  ceptSendToMockEndpointStrategy - Adviced endpoint [direct://start] with mock endpoint [mock:direct:start]
2011-01-24 10:13:30,790 [main           ] INFO  ceptSendToMockEndpointStrategy - Adviced endpoint [direct://foo] with mock endpoint [mock:direct:foo]
2011-01-24 10:13:30,978 [main           ] INFO  ceptSendToMockEndpointStrategy - Adviced endpoint [log://foo] with mock endpoint [mock:log:foo]
{code}
davsclaus:1295832249:2011-01-24T09:24:09.698+0000:1295832249:2011-01-24T09:24:09.698+0000:The Spring XML version supports using include, so you can leave the original XML file untouched

For example if that file is named {{camel-route.xml}}, you can add a 2nd file, eg {{camel-test.xml}} as shown below:
{code:xml}
    <import resource=""camel-route.xml""/>

    <!-- bean which enables mocking all endpoints -->
    <bean id=""mockAllEndpoints"" class=""org.apache.camel.impl.InterceptSendToMockEndpointStrategy""/>
{code}

Then boot-up the {{camel-test.xml}} file as a plain spring app for testing.
davsclaus:1296199934:2011-01-28T15:32:14.570+0000:1296199934:2011-01-28T15:32:14.570+0000:trunk: 1064732.

Need wiki documentation

davsclaus:1296352252:2011-01-30T09:50:52.304+0000:1296352252:2011-01-30T09:50:52.304+0000:Documentation updated."
0,CAMEL-3577,Improvement,Minor,2.5.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Claus Ibsen,0,0,2011-01-23 12:02:39+00:00,2011-10-25 11:36:17+00:00,"Usually end users of ProducerTemplate use the synchronous API. And thus we should lazy initialize the executor service if needed, when using the asyncXXX methods.",davsclaus:1296436803:2011-01-31T09:20:03.502+0000:1296436803:2011-01-31T09:20:03.502+0000:trunk: 1065534.
0,CAMEL-3576,Improvement,Major,2.5.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Claus Ibsen,0,0,2011-01-22 08:23:42+00:00,2011-10-25 11:36:12+00:00,"When using camel-jms the consumers dont provide a default task executor. That means spring just creates a thread manually and dont reuse the thread.


We should provided a task executor from camel using the ExecutorServiceStrategy. This allows us to use human readable thread names which can provide details about the consumer. The thread pool is also managed and even a 3rd party provider can manage thread creation.


This only works when using Spring 3 as the task executor API is now aligned with the executor service api from the JDK.
For Spring 2.x users we should not do this. We will then have to detect the spring version in use.","davsclaus:1296969912:2011-02-06T13:25:12.042+0000:1296969912:2011-02-06T13:25:12.042+0000:trunk: 1067658.
davsclaus:1296977058:2011-02-06T15:24:18.810+0000:1296977058:2011-02-06T15:24:18.810+0000:trunk: 1067682.

Don't use thread pool for single threaded reply manager as Spring DMLC is a bit pants as it will keep using new tasks every second when idle, and that just confuses people, as task count will grow very large."
0,CAMEL-3575,Bug,Major,2.6.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Ashwin J. Karpe,Ricardo Veguilla,0,0,2011-01-21 19:37:37+00:00,2011-10-25 11:35:30+00:00,"The current implementation of ScheuledRoutePolicy only supports one type of action (start,stop,resume,pause) for only one route.  If, for example,  you attempt to configure a CronScheduleRoutePolicy with a routeStartTime and routeStopTime, only the one will by handled because ScheduleRoutePolicy (super-class of CronScheduleRoutePolicy) only store one action and one route in the SchedulerContext:


 protected void loadCallbackDataIntoSchedulerContext(Action action, Route route) throws SchedulerException {
       getScheduler().getContext().put(SCHEDULED_ACTION, action);
        getScheduler().getContext().put(SCHEDULED_ROUTE, route);
}


with the effect of creating two timers (one for startTime, the other for stopTime) that execute the same action (the last call to scheduleRoute).","rveguilla:1295610024:2011-01-21T19:40:24.221+0000:1295610024:2011-01-21T19:40:24.221+0000:The following patch is a preliminary solution which stores ScheduledJobState info (action and route) using the jobDetail.getName() as key. 
davsclaus:1295613226:2011-01-21T20:33:46.849+0000:1295613226:2011-01-21T20:33:46.849+0000:We have code freeze on the trunk, so we will look at this in the next release
akarpe:1296054585:2011-01-26T23:09:45.816+0000:1296054756:2011-01-26T23:12:36.767+0000:Hi,

I am not sure that this is an issue... It is indeed possible to set a start and stop time using a single policy for a given route. The only difference is that it sets two separate triggers to handle the start and stop based on my understanding. I will create unit tests to test if this is an issue and validate this behavior and if needed use the patch above to fix it if it does the trick.

The patch above is missing unit tests to validate that it indeed works...

There is however a problem in being able to apply multiple policies (policy lists on a given route in CAMEL-3254).

I will be working on this over the next few days and will apply a fix for this as well as CAMEL-3254 in 2.7.0, following the release of 2.6.0

Cheers,

Ashwin...

P.S: Please hold off on applying the above patch...

akarpe:1296110548:2011-01-27T14:42:28.318+0000:1296110548:2011-01-27T14:42:28.318+0000:Hi,

I confirmed that this is an issue with a unit test. Will look into the patch and see if it can be applied without sideeffects.

Cheers,

Ashwin...
akarpe:1296114108:2011-01-27T15:41:48.914+0000:1296114108:2011-01-27T15:41:48.914+0000:Thanks to Ricardo Veguilla for the patch.

Fix applied along with a unit test and removal of an unnecessary Routebuilder import in ScheduledJobState.

Committed to the Camel trunk as revision r1064154.

Cheers,

Ashwin...


rveguilla:1296207267:2011-01-28T17:34:27.002+0000:1296207267:2011-01-28T17:34:27.002+0000:Ashwin, should this issue be reclassified as a bug?

Anyway, thanks for your prompt response.
akarpe:1296225041:2011-01-28T22:30:41.322+0000:1296225041:2011-01-28T22:30:41.322+0000:Reclassified as a bug and closed..."
0,CAMEL-3574,Improvement,Minor,2.6.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Tarun Ramakrishna Elankath,0,0,2011-01-21 14:44:51+00:00,2011-10-25 11:36:19+00:00,"<redeliveryPolicy> doesn't support the 'id' attribute, see 'tns:redeliveryPolicyDefinition"" in camel-spring.xsd. It has a 'ref' attribute definition, indicating that re-use is meant by intent. But an  'id' attribute definition is missing. This prevents a <redeliveryPolicy> from being re-used across multiple <errorHandler>'s.","davsclaus:1295594324:2011-01-21T15:18:44.883+0000:1295594324:2011-01-21T15:18:44.883+0000:See nabble
http://camel.465427.n5.nabble.com/How-to-re-use-same-redeliveryPolicy-across-multiple-errorHandler-s-tp3351423p3351423.html

This should also be possible to define in <routesContext>
davsclaus:1298328317:2011-02-22T06:45:17.989+0000:1298328317:2011-02-22T06:45:17.989+0000:We have introduced a <redeliveryPolicyProfile> which you can refer to reuse. See release notes which has a link to more details."
0,CAMEL-3573,Improvement,Major,2.5.0,None,"
None
",Closed,Fixed,2.7.0,Christian Müller,Christian Müller,0,0,2011-01-21 12:28:01+00:00,2011-10-25 11:35:56+00:00,see Nabble,"muellerc:1295595407:2011-01-21T15:36:47.771+0000:1295595407:2011-01-21T15:36:47.771+0000:Attached the proposed patch which I will commit *AFTER* Camel 2.6 is out.
I changed the places where I had access to the Camel context (only in the camel-jms component) to obtain the ClassResolver instance.
All unit tests and itests run without a failure.

muellerc:1296566135:2011-02-01T21:15:35.726+0000:1296566135:2011-02-01T21:15:35.726+0000:Committed r1066201"
0,CAMEL-3572,Bug,Major,None,2.6.0,"
None
",Closed,Fixed,2.6.0,Christian Schneider,Christian Schneider,0,0,2011-01-21 10:41:03+00:00,2011-10-25 11:35:37+00:00,"I encountered a problem that happens if you run a route like
from(""servlet:///test"").to(""direct:cxfendpoint"")


Behind the direct endpoint there is a cxf jax-rs endpoint that is secured by spring-security. If spring security denies access based on method annotations it throws an AccessDeniedException. As JAX-RS does not handle it the exception hits the CamelDestination. There it is only logged and swallowed. As the client then gets no error it tries to handle the reponse with jaxb which fails. (See below)


21.01.2011 11:19:51 org.apache.cxf.jaxrs.provider.AbstractJAXBProvider handleJAXBException
WARNUNG: javax.xml.bind.UnmarshalException



with linked exception:
[com.ctc.wstx.exc.WstxEOFException: Unexpected EOF in prolog
 at [row,col 
{unknown-source}]: [1,0]]
	at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.handleStreamException(UnmarshallerImpl.java:426)
	at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.unmarshal0(UnmarshallerImpl.java:362)
	at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.unmarshal(UnmarshallerImpl.java:332)
	at org.apache.cxf.jaxrs.provider.JAXBElementProvider.unmarshalFromInputStream(JAXBElementProvider.java:229)
	at org.apache.cxf.jaxrs.provider.JAXBElementProvider.doUnmarshal(JAXBElementProvider.java:195)
	at org.apache.cxf.jaxrs.provider.JAXBElementProvider.readFrom(JAXBElementProvider.java:166)
	at org.apache.cxf.jaxrs.client.AbstractClient.readBody(AbstractClient.java:445)
	at org.apache.cxf.jaxrs.client.ClientProxyImpl.handleResponse(ClientProxyImpl.java:463)
	at org.apache.cxf.jaxrs.client.ClientProxyImpl.doChainedInvocation(ClientProxyImpl.java:445)
	at org.apache.cxf.jaxrs.client.ClientProxyImpl.invoke(ClientProxyImpl.java:177)
	at $Proxy18.getUsers(Unknown Source)
	at client.RESTClient.sayHelloAsUser(RESTClient.java:63)
	at client.RESTClient.main(RESTClient.java:34)
Caused by: com.ctc.wstx.exc.WstxEOFException: Unexpected EOF in prolog
 at [row,col {unknown-source}
]: [1,0]
	at com.ctc.wstx.sr.StreamScanner.throwUnexpectedEOF(StreamScanner.java:682)
	at com.ctc.wstx.sr.BasicStreamReader.handleEOF(BasicStreamReader.java:2090)
	at com.ctc.wstx.sr.BasicStreamReader.nextFromProlog(BasicStreamReader.java:1996)
	at com.ctc.wstx.sr.BasicStreamReader.next(BasicStreamReader.java:1100)
	at com.sun.xml.bind.v2.runtime.unmarshaller.StAXStreamConnector.bridge(StAXStreamConnector.java:160)
	at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.unmarshal0(UnmarshallerImpl.java:360)
	... 11 more","cschneider:1295577894:2011-01-21T10:44:54.532+0000:1295577894:2011-01-21T10:44:54.532+0000:I have tracked the problem to:

public class CamelDestination extends AbstractDestination implements Configurable {
protected class ConsumerProcessor implements Processor {
        public void process(Exchange exchange) {
            try {
                incoming(exchange);
            } catch (Throwable ex) {
                getLogger().log(Level.WARNING, ""Failed to process incoming message: "", ex);
                
            }
        }
    }
}

By exchanging the logging with
exchange.setException(ex);

The processing error is correctly transmitted to the client and the exception on client side does not happen anymore.

cschneider:1295579382:2011-01-21T11:09:42.729+0000:1295579382:2011-01-21T11:09:42.729+0000:Committed the fix. As we are near the release date please review
njiang:1295583548:2011-01-21T12:19:08.587+0000:1295583548:2011-01-21T12:19:08.587+0000:@Christian
Can I have a look at the configure of the a cxf jax-rs endpoint ?
Here is an unit test[1] which works with old CamelDestination,  I'm not sure how the 
{code}
incoming(exchange)
{code}
 throw the exception.

As the below code will take care or the exception which is thrown from ServiceImplementor.
{code}
incomingObserver.onMessage(inMessage);
{code}

[1]https://svn.apache.org/repos/asf/camel/trunk/examples/camel-example-cxf/src/test/java/org/apache/camel/example/camel/transport/CamelTransportClientServerTest.java
cschneider:1295584155:2011-01-21T12:29:15.568+0000:1295584155:2011-01-21T12:29:15.568+0000:The jaxrs server is configured like below. The exception is thrown by Spring Security when it intercepts the call the the implementation method

     <global-method-security jsr250-annotations=""enabled"" xmlns=""http://www.springframework.org/schema/security""/>

     <jaxrs:server id=""hello_rest"" address=""camel://direct:HelloWorldRestServerEndpoint"">
       <jaxrs:serviceBeans>
         <ref bean=""hello-world-bean""/>
       </jaxrs:serviceBeans>
       <jaxrs:features>
         <bean class=""org.apache.cxf.feature.LoggingFeature"" />
       </jaxrs:features>
     </jaxrs:server>
     
     <bean id=""hello-world-bean"" class=""server.HelloWorldImpl""/>

The impl class has this method:
@RolesAllowed(""ROLE_ADMIN"")
    public Map<Integer, User> getUsers()

Sergey already told me that I should use an interceptor to handle the exception from spring security and translate it. Still I think we should handle any exceptions in the CamelDestination that slip thorugh.

njiang:1295586469:2011-01-21T13:07:49.747+0000:1295586469:2011-01-21T13:07:49.747+0000:@Christian,
If we just throw the exception into camel route,  you need to take care the marshal the exception into the stream as not all the camel component support it out of box.


njiang:1295586519:2011-01-21T13:08:39.542+0000:1295586519:2011-01-21T13:08:39.542+0000:BTW, I think this change should be OK.
cschneider:1295587723:2011-01-21T13:28:43.765+0000:1295587723:2011-01-21T13:28:43.765+0000:Yes. You are right about the marshalling but it is not so important as the exception in this place is rather a last resort. Normally the exceptions should be handled by cxf interceptors.
"
0,CAMEL-3571,Improvement,Minor,2.5.0,Future,"
None
",Resolved,Won't Fix,Future,Unassigned,Claus Ibsen,0,1,2011-01-21 09:59:11+00:00,2015-02-17 07:07:08+00:00,"Instead of having to set trim = true on each data field you may want to set a global trim option on the @FixedLengthRecord. to auto trim fields.


The problem could be having the data field trim option override the global if it has been configured. For example if there is a special field which should not be trimmed.","taariql:1305785110:2011-05-19T14:05:10.863+0000:1305785110:2011-05-19T14:05:10.863+0000:I assume backward compatibility is really important here?

Because with the DataField having a default of false it will override the FixedLengthRecord's setting.

But if the DataField has an enum instead of a boolean then there are more options. 
Lets say NEVER_TRIM(never, ever trim), TRIM(Always trim) and NO_TRIM_UNLESS_FORCED(No trimming unless the FixedLengthRecord insists).

It can default to NO_TRIM_UNLESS_FORCED, and if the FixedLengthRecord defaults to TRIM_CONSERVATIVELY then we have the current behaviour of not trimming anything unless DataField is set to TRIM.

FixedLengthRecord can also be set to TRIM_ALL which then trims everything including DataFields with trim set to NO_TRIM_UNLESS_FORCED, but excluding DataFields set to NEVER_TRIM.

So even if FixedLengthRecord is set to TRIM_ALL you annotate the special DataFields with NEVER_TRIM and you get the desired behaviour."
0,CAMEL-3570,Improvement,Trivial,2.5.0,2.7.0,"
None
",Closed,Fixed,2.7.0,Claus Ibsen,Claus Ibsen,0,0,2011-01-21 09:38:27+00:00,2011-10-25 11:36:12+00:00,"See nabble
http://camel.465427.n5.nabble.com/password-shown-in-plain-text-in-the-log-file-while-starting-amp-stopping-context-td3347883.html


The password should be masked which can be done by overriding toString and mask it in the output.",davsclaus:1298862711:2011-02-28T11:11:51.688+0000:1298862711:2011-02-28T11:11:51.688+0000:trunk: 1075292.
