,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-17213,Bug,Major,3.13.0,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Mikołaj Matejko,0,1,2021-11-19 11:41:23+00:00,2021-11-26 10:38:46+00:00,"After upgrading from Camel 3.11.3 to Camel 3.13.0 we noticed that Camel cannot establish SFTP connection and throws an `org.apache.camel.component.file.GenericFileOperationFailedException: Cannot connect to` exception.


 


By diving into it we found out that the cause is `maximumReconnectAttempts` property which we had set to 0.


before Camel 3.13 -> maximumReconnectAttempts as the name says determined how many retries of connecting to sftp we should have (so setting it to 0 means we will try to connect once, and then we won’t try to reconnect in case of failure)
in Camel 3.13 -> maximumReconnectAttempts means how many connections to sftp we should have, so setting it to 0 means that we will never try to establish the connection 


To solve this for now we changed maximumReconnectAttempts to 1, however we noticed that SftpOperations.java was refactored and probably this bug was unintentionally introduced, as it doesn't seem as correct behavior.",
0,CAMEL-17212,Improvement,Major,None,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Claus Ibsen,0,1,2021-11-19 10:35:42+00:00,2021-12-01 10:19:19+00:00,"The run goal says its for running a kamelet. But it can run regular Camel YAML routes also.


And we can make it possible to run also XML, Java, Groovy etc by automatic downloading their needed DSL components.


But this ticket is about making the run goal not Kamelet only.",
0,CAMEL-17211,Bug,Minor,2.17.3,,"
None
",Closed,Won't Fix,None,Unassigned,Chris Petersen,0,3,2021-11-19 09:51:12+00:00,2021-11-22 09:40:32+00:00,"we have found an issue in the camel-rabbitmq component during network recovery. The issue is basically that the requestTimeout is not being respected, in the following log the requestTimeout is 120000 but anything after 60000 results in a TimeoutMap eviction and when a new connection is created which results in a new CID and the message is lost as there is no binding between the new exchange and the temporary queue anymore and on top of that, the log bellow shows that the message is received in the “Early reply received” log statement but since that CID has been evicted it just sits there and becomes unrecoverable.


Please let us know if you need additional information about the issue.


JDK: amazon-corretto-8


The URL used is:
rabbitmq://x.x.x.x:5672/default?username=user&password=bitnami&queue=""publishQueueName""&routingKey=""routingKey""&publisherAcknowledgements=false&mandatory=true&connectionTimeout=5000&requestTimeout=120000""


 


2021-11-12 12:03:28.808  INFO 28596 — [nio-8585-exec-1] PUBLISH-TO-RBMQ                          : -> Sending to queue:


--> {""type"":""test"",""message"":""hello""}


2021-11-12 12:03:28.811  INFO 28596 — [nio-8585-exec-1] o.a.c.c.rabbitmq.RabbitMQProducer        : Starting reply manager service RabbitMQReplyManagerTimeoutChecker[default]


2021-11-12 12:03:28.822  INFO 28596 — [nio-8585-exec-1] o.a.c.c.r.reply.ReplyManagerSupport      : Using temporary queue name: amq.gen-TvgwWekSu3FVNrPOtNFhdA


2021-11-12 12:03:28.827  INFO 28596 — [nio-8585-exec-1] o.a.c.c.r.reply.CorrelationTimeoutMap    : in putIfAbsent with key Camel-ID-CP-local-57668-1636714990003-0-3


2021-11-12 12:03:28.828  WARN 28596 — [nio-8585-exec-1] o.a.c.c.rabbitmq.RabbitMQProducer        : Got a closed channel from the pool


2021-11-12 12:03:48.884  INFO 28596 — [hecker[default]] o.a.c.c.r.r.TemporaryQueueReplyHandler   : in onTimeout with correlationId= Camel-ID-CP-local-57668-1636714990003-0-3


2021-11-12 12:03:48.885  WARN 28596 — [hecker[default]] o.a.c.c.r.reply.ReplyManagerSupport      : Timeout occurred after 20000 millis waiting for reply message with correlationID [Camel-ID-CP-local-57668-1636714990003-0-3] on destination amq.gen-TvgwWekSu3FVNrPOtNFhdA. Setting ExchangeTimedOutException on (MessageId: ID-CP-local-57668-1636714990003-0-1 on ExchangeId: ID-CP-local-57668-1636714990003-0-2) and continue routing.


2021-11-12 12:03:48.890 ERROR 28596 — [hecker[default]] o.a.camel.processor.DefaultErrorHandler  : Failed delivery for (MessageId: ID-CP-local-57668-1636714990003-0-1 on ExchangeId: ID-CP-local-57668-1636714990003-0-2). Exhausted after delivery attempt: 1 caught: org.apache.camel.ExchangeTimedOutException: The OUT message was not received within: 20000 millis due reply message with correlationID: Camel-ID-CP-local-57668-1636714990003-0-3 not received on destination: amq.gen-TvgwWekSu3FVNrPOtNFhdA. Exchange[ID-CP-local-57668-1636714990003-0-2]


 


Message History


---------------------------------------------------------------------------------------------------------------------------------------


RouteId              ProcessorId          Processor                                                                        Elapsed (ms)


[PUBLISH-TO-RBMQ   ] [PUBLISH-TO-RBMQ   ] [direct://PUBLISH-TO-RBMQ                                                      ] [     20088]


[PUBLISH-TO-RBMQ   ] [setBody2          ] [setBody[simple\{{""type"":""test"",""message"":""hello""}}]                            ] [         3]


[PUBLISH-TO-RBMQ   ] [log3              ] [log                                                                           ] [         1]


[PUBLISH-TO-RBMQ   ] [to1               ] [rabbitmq://10.42.0.181:5672/default?username=user&password=xxxxxx&queue=MY-HEL] [     20078]


 


Stacktrace


---------------------------------------------------------------------------------------------------------------------------------------


 


org.apache.camel.ExchangeTimedOutException: The OUT message was not received within: 20000 millis due reply message with correlationID: Camel-ID-CP-local-57668-1636714990003-0-3 not received on destination: amq.gen-TvgwWekSu3FVNrPOtNFhdA. Exchange[ID-CP-local-57668-1636714990003-0-2]


                at org.apache.camel.component.rabbitmq.reply.ReplyManagerSupport.processReply(ReplyManagerSupport.java:153) ~[camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.component.rabbitmq.reply.TemporaryQueueReplyHandler.onTimeout(TemporaryQueueReplyHandler.java:67) [camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.component.rabbitmq.reply.CorrelationTimeoutMap.onEviction(CorrelationTimeoutMap.java:54) [camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.component.rabbitmq.reply.CorrelationTimeoutMap.onEviction(CorrelationTimeoutMap.java:30) [camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.support.DefaultTimeoutMap.purge(DefaultTimeoutMap.java:230) [camel-core-2.17.3.jar:2.17.3]


                at org.apache.camel.support.DefaultTimeoutMap.run(DefaultTimeoutMap.java:180) [camel-core-2.17.3.jar:2.17.3]


                at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [na:1.8.0_202]


                at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:308) [na:1.8.0_202]


                at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:180) [na:1.8.0_202]


                at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:294) [na:1.8.0_202]


                at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [na:1.8.0_202]


                at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [na:1.8.0_202]


                at java.lang.Thread.run(Thread.java:748) [na:1.8.0_202]


 


2021-11-12 12:03:48.898 ERROR 28596 — [nio-8585-exec-1] o.a.c.c.C.[.[.[/].[dispatcherServlet]    : Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.apache.camel.CamelExecutionException: Exception occurred during execution on the exchange: Exchange[ID-CP-local-57668-1636714990003-0-2]] with root cause


 


org.apache.camel.ExchangeTimedOutException: The OUT message was not received within: 20000 millis due reply message with correlationID: Camel-ID-CP-local-57668-1636714990003-0-3 not received on destination: amq.gen-TvgwWekSu3FVNrPOtNFhdA. Exchange[ID-CP-local-57668-1636714990003-0-2]


                at org.apache.camel.component.rabbitmq.reply.ReplyManagerSupport.processReply(ReplyManagerSupport.java:153) ~[camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.component.rabbitmq.reply.TemporaryQueueReplyHandler.onTimeout(TemporaryQueueReplyHandler.java:67) ~[camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.component.rabbitmq.reply.CorrelationTimeoutMap.onEviction(CorrelationTimeoutMap.java:54) ~[camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.component.rabbitmq.reply.CorrelationTimeoutMap.onEviction(CorrelationTimeoutMap.java:30) ~[camel-rabbitmq-2.17.3.jar:2.17.3]


                at org.apache.camel.support.DefaultTimeoutMap.purge(DefaultTimeoutMap.java:230) ~[camel-core-2.17.3.jar:2.17.3]


                at org.apache.camel.support.DefaultTimeoutMap.run(DefaultTimeoutMap.java:180) ~[camel-core-2.17.3.jar:2.17.3]


                at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[na:1.8.0_202]


                at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:308) ~[na:1.8.0_202]


                at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:180) ~[na:1.8.0_202]


                at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:294) ~[na:1.8.0_202]


                at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[na:1.8.0_202]


                at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[na:1.8.0_202]


                at java.lang.Thread.run(Thread.java:748) [na:1.8.0_202]


 


2021-11-12 12:04:43.439  WARN 28596 — [hecker[default]] o.a.c.c.r.reply.ReplyManagerSupport      : Early reply received with correlationID [Camel-ID-CP-local-57668-1636714990003-0-3] -> [123, 34, 116, 121, 112, 101, 34, 58, 34, 116, 101, 115, 116, 34, 44, 34, 109, 101, 115, 115, 97, 103, 101, 34, 58, 34, 104, 101, 108, 108, 111, 32, 98, 97, 99, 107, 32, 102, 114, 111, 109, 32, 110, 111, 100, 101, 74, 83, 32, 53, 34, 125]


2021-11-12 12:04:48.577  WARN 28596 — [hecker[default]] o.a.c.c.r.reply.ReplyManagerSupport      : Reply received for unknown correlationID [Camel-ID-CP-local-57668-1636714990003-0-3]. The message will be ignored: [123, 34, 116, 121, 112, 101, 34, 58, 34, 116, 101, 115, 116, 34, 44, 34, 109, 101, 115, 115, 97, 103, 101, 34, 58, 34, 104, 101, 108, 108, 111, 32, 98, 97, 99, 107, 32, 102, 114, 111, 109, 32, 110, 111, 100, 101, 74, 83, 32, 53, 34, 125]","acosentino:1637287277:2021-11-19T10:01:17.699+0000:1637287277:2021-11-19T10:01:17.699+0000:Camel 2.x is EOL, we are not going to release new versions in the near future. 

For what it worths, you're reporting 2.25.2 as version, but in the log I see 2.17.3. I think there is something wrong.
davsclaus:1637287350:2021-11-19T10:02:30.785+0000:1637287350:2021-11-19T10:02:30.785+0000:2.x is EOL in this regard - we only fix critical security issues.

Camel 3.x has improved rabbitmq component and there is also a spring-rabbitmq that uses the spring client for this which can be more roboust.
dkcp:1637504557:2021-11-21T22:22:37.781+0000:1637504557:2021-11-21T22:22:37.781+0000:Oh yeah, we are using 2.25.2 versions of camel, we tried with 2.17 as that was the version we upgraded from to see if the issue also exists which it does, I just upgraded the test app to 3.0.0-M1 to see if the issue also exists, if it does I will post the log
dkcp:1637545210:2021-11-22T09:40:10.901+0000:1637545210:2021-11-22T09:40:10.901+0000:Hi, yes from 3.0.0-M1 the issue doesn't exist, thank you"
0,CAMEL-17210,Improvement,Major,None,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Claus Ibsen,0,1,2021-11-18 21:18:43+00:00,2021-11-21 14:48:37+00:00,"So you can run via


jbang CamelJBang run https://github.com/apache/camel-k/blob/main/examples/languages/routes.yaml


Something similar to what we can do with kamel CLI
https://camel.apache.org/camel-k/next/running/run-from-github.html",
0,CAMEL-17209,Improvement,Major,3.13.0,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Claus Ibsen,0,1,2021-11-18 21:05:25+00:00,2021-11-18 21:14:32+00:00,The example for java-flight-recorder does not capture any events due to not being enabled automatic. This is a bit counter intuitive as the jfr dump recording is then empty for camel events.,
0,CAMEL-17208,Task,Major,None,,"
None
",Resolved,Fixed,None,David Jencks,David Jencks,0,1,2021-11-18 19:39:01+00:00,2022-09-03 10:39:27+00:00,"The network of subproject version dependencies is more complicated than we previously accounted for in the website release docs.  We've recently seen that:



camel-quarkus 2.4.x depends on camel components 3.12.x, so 3.12.x needs to remain in the docs as long as cq 2.4.x
camel-k 1.7.x depends on camel-quarkus 2.4.x, so cq 2.4.x and camel 3.12.x need to remain in the docs as long as camel-k 1.7.x



I imagine there are a lot more subproject interdependencies that have not yet been discovered or even properly set up.  It would be great to have



each subproject clearly document which other subprojects it depends on with the versions of these other subprojects, as I've suggested in https://github.com/apache/camel-k/issues/2759.
a centralized view of all such dependencies.



However, we should at least document that these dependencies generally exist and that removing any version from the documentation needs to check that no other subprojects are referencing it.",
0,CAMEL-17207,Improvement,Minor,None,3.15.0,"
None
",Resolved,Won't Fix,3.15.0,Claus Ibsen,Claus Ibsen,0,1,2021-11-18 12:46:49+00:00,2021-12-03 09:29:12+00:00,"If you create a route from a kamelet / route-template and then later stop this route, then the kamelet route keeps running


For example stopping route earthquake here
https://github.com/apache/camel-examples/blob/main/examples/kamelet-main/src/main/resources/camel/my-route.yaml


Then the underlying route (that actually starts from a timer) is not stopped.","davsclaus:1638494952:2021-12-03T09:29:12.066+0000:1638494952:2021-12-03T09:29:12.066+0000:Lets keep the stop route api per route.

For route reload feature we just reload all routes."
0,CAMEL-17206,Improvement,Major,None,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Claus Ibsen,0,1,2021-11-18 10:05:30+00:00,2021-11-18 10:48:34+00:00,No Desc,"davsclaus:1637201188:2021-11-18T10:06:28.297+0000:1637201188:2021-11-18T10:06:28.297+0000:Should come with route reload enabled / easy configurable out of the box, so users can do code changes and have it reload automatic.
We also need this for camel-jbang / Karavan.
davsclaus:1637203642:2021-11-18T10:47:22.892+0000:1637203642:2021-11-18T10:47:22.892+0000:You can reload a jbang file 

jbang -Dcamel.jbang.version=3.14.0-SNAPSHOT CamelJBang@apache/camel run my-route.yaml --reload"
0,CAMEL-17205,Improvement,Major,None,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Claus Ibsen,0,1,2021-11-18 09:47:49+00:00,2021-11-18 10:02:23+00:00,"The failure route id / endpoint uri is not present, which we should set earlier so the custom prepare processor can have access to it.",
0,CAMEL-17204,Task,Minor,3.12.0,3.14.0,"

log-level

",Resolved,Fixed,3.14.0,Unassigned,Joe O'Connor,0,2,2021-11-17 14:53:05+00:00,2021-11-18 05:42:22+00:00,"When uploading a file to S3 using multipart uploads, a warning message is logged for each one:


""While trying to upload the file {} file, 0 bytes were skipped""


This seems to have been introduced by some static analysis fixes in


https://github.com/apache/camel/pull/5842/files#diff-69d246dde09cb26ec2795e3fa893ba7e969dba1a1aa9f361a03ced8976a9535b


 


For the first iteration of the loop, filePosition is expected to be zero so this is the expected return value.


Does not seem to affect any functionality, just an unnecessary warning is logged","davsclaus:1637133795:2021-11-17T15:23:15.346+0000:1637133795:2021-11-17T15:23:15.346+0000:You are welcome to send a PR to fix this
joeoconnor:1637133934:2021-11-17T15:25:34.549+0000:1637133934:2021-11-17T15:25:34.549+0000:Thanks Claus, here's a proposed fix:

https://github.com/apache/camel/pull/6445"
0,CAMEL-17203,Task,Minor,3.11.3,,"
None
",Resolved,Later,None,Unassigned,Andre Weickel,0,2,2021-11-17 11:08:02+00:00,2022-09-03 10:39:09+00:00,"We have a custom component that extends the Camel ftp component but when we build our project not all resources are generated. The files in folder src/generated/resources/META-INF/services/org/apache/camel/configurer are available but folder src/generated/resources/META-INF/services/org/apache/camel/component/* is missing.


Therefore we removed the generated folder in org.apache.camel.camel-ftp and build the project to see if the folder is generated but then we get the following error:


 


Failed to execute goal org.apache.camel:camel-package-maven-plugin:3.11.3:generate (generate) on project camel-ftp: Error generating data org.apache.maven.plugin.MojoExecutionException: Error loading other model. Reason: java.lang.IllegalArgumentException: FirstVersion is not specified. This can be done in @UriEndpoint or in pom.xml file.


 


It seems to be a bug because firstVersion is actually maintained in @UriEndpoint of FtpEndpoint, FtpsEndpoint and SftpEndpoint. When I maintain an additional firstVersion in the pom.xml file then the build is successful but folder and files of src/generated/resources/META-INF/services/org/apache/camel/component/*  are also not generated for project org.apache.camel.camel-ftp.","davsclaus:1637127620:2021-11-17T13:40:20.935+0000:1637127620:2021-11-17T13:40:20.935+0000:You need to use camel-component-maven-plugin
https://camel.apache.org/manual/camel-component-maven-plugin.html
davsclaus:1637129449:2021-11-17T14:10:49.091+0000:1637129449:2021-11-17T14:10:49.091+0000:You are creating an non official Camel component so your first version should be your version and not Camel, so it should be correct to set it in the pom.xml
AWeickel:1637281394:2021-11-19T08:23:14.857+0000:1637281394:2021-11-19T08:23:14.857+0000:Even when we use camel-component-maven-plugin only META-INF/…/configurer is generated but not META-INF/…/component. It is the same behavior as in org.apache.camel.camel-ftp.

When we remove the whole “generated” folder in org.apache.camel.camel-ftp and build the project there is also no component folder generated. Only the configurer folder.
davsclaus:1637287214:2021-11-19T10:00:14.018+0000:1637287214:2021-11-19T10:00:14.018+0000:You can add the component file yourself in src/main/resources/META-INF - its just a tiny file with a mapping between the name and the class
davsclaus:1637287254:2021-11-19T10:00:54.773+0000:1637287254:2021-11-19T10:00:54.773+0000:Can you put together your custom component code and attach as .zip or put on github somewhere. We need an easy way to reproduce and look into this, before we will help more.
davsclaus:1662172749:2022-09-03T10:39:09.146+0000:1662172749:2022-09-03T10:39:09.146+0000:No response from reporter"
0,CAMEL-17202,Bug,Minor,3.13.0,3.14.0,"
None
",Resolved,Fixed,3.14.0,Claus Ibsen,Henrik Karlsson,0,2,2021-11-17 10:23:42+00:00,2021-11-23 05:41:26+00:00,"If two openapi spec uses the same method, basePath and uriTemplate the componentEndpointUri will be the same. Then the second endpoint is created the first one  is found in the camel context and the host property is overwritten. This causes all calls to these operations in routes goes to the second api.


API One:
host: https://api.one.com
method: GET
basePath: /api
uriTemplate: /users/{email}
title: api-one
version: 1.0.2


API Two:
host: https://api.two.com
method: GET
basePath: /api
uriTemplate: /users/{email}
title: api-two
version: 2.0.1


In RestOpenApiEndpoint.createProducerFor() the componentEndpointUri is created like this:




final String componentEndpointUri = ""rest:"" + method + "":"" + basePath + "":"" + uriTemplate 



For both of the operations described above the componentEndpointUri will be



""rest:GET:/api:/users/{email}""



When the camelContext.getEndpoint is called with this uri for API Two the endpoint for created for API One is returned instead of creating a new and the host parameter is set to 'https://api.two.com'.


To solve this I've added title and version from the openapi spec as query parameters to the componentEndpointUri:




final String componentEndpointUri = ""rest:"" + method + "":"" + basePath + "":"" + uriTemplate
    + ""?title="" + openapi.info.title + ""&version="" + openapi.info.version; 



Title and version are required in OpenAPI 3.x so they should always be available.","davsclaus:1637116341:2021-11-17T10:32:21.718+0000:1637116341:2021-11-17T10:32:21.718+0000:Why do you have two API endpoint with the same uri combination ?
henka-rl:1637119797:2021-11-17T11:29:57.626+0000:1637119797:2021-11-17T11:29:57.626+0000:It's two different apis. They use different hostnames, but one operation in both apis happens to use the same basePath and uriTemplate.
davsclaus:1637127511:2021-11-17T13:38:31.130+0000:1637127511:2021-11-17T13:38:31.130+0000:Ah yeah its on the producer side
davsclaus:1637129525:2021-11-17T14:12:05.509+0000:1637129525:2021-11-17T14:12:05.509+0000:We should use id of rest() that can be unique and use that as part of the producer uri
Using a combination of version and title is not ideal
henka-rl:1637279984:2021-11-19T07:59:44.881+0000:1637279984:2021-11-19T07:59:44.881+0000:But isn't rest() only used for consumer?
davsclaus:1637289116:2021-11-19T10:31:56.753+0000:1637289116:2021-11-19T10:31:56.753+0000:Can you put together a reproducer example of this
henka-rl:1637540427:2021-11-22T08:20:27.625+0000:1637540427:2021-11-22T08:20:27.625+0000:Yes, I'll fix an example of this. 
henka-rl:1637547892:2021-11-22T10:24:52.521+0000:1637547892:2021-11-22T10:24:52.521+0000:[https://github.com/henka-rl/camel-17202-example]

 
davsclaus:1637549686:2021-11-22T10:54:46.776+0000:1637549686:2021-11-22T10:54:46.776+0000:Thanks for the example
davsclaus:1637559972:2021-11-22T13:46:12.981+0000:1637559972:2021-11-22T13:46:12.981+0000:Thanks for the example, I found a fix, and your app now works and passes its test"
