,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-18077,New Feature,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-05-07 08:15:27+00:00,2022-05-08 06:09:31+00:00,So we can load resources from gist,
0,CAMEL-18076,Improvement,Minor,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-05-07 05:54:33+00:00,2022-05-09 07:10:23+00:00,"It does a JVM system property lookup, we can do this once to speedup",
0,CAMEL-18075,Dependency upgrade,Major,3.16.0,3.17.0,"
None
",Resolved,Fixed,3.17.0,Unassigned,Herve Boutemy,0,2,2022-05-07 04:34:43+00:00,2022-05-07 05:54:51+00:00,"reproducibility issue found a long time ago https://github.com/jvm-repo-rebuild/reproducible-central/blob/master/content/org/apache/camel/camel/camel-3.13.0.diffoscope


requires maven-bundle-plugin 5.1.5 FELIX-6496 released recently",davsclaus:1651874082:2022-05-07T05:54:42.273+0000:1651874082:2022-05-07T05:54:42.273+0000:Thanks for the PR
0,CAMEL-18074,Improvement,Minor,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-05-06 14:42:16+00:00,2022-05-07 06:42:34+00:00,"~/workspace/deleteme ❯ camel
[jbang] Building jar...
Usage: CamelJBang [-hV] [COMMAND]
A JBang-based Camel app


It should say Camel instead of CamelJBang",
0,CAMEL-18073,Improvement,Major,None,3.18.0,"
None
",Resolved,Won't Fix,3.18.0,Unassigned,Claus Ibsen,0,1,2022-05-06 13:47:33+00:00,2022-05-23 14:45:08+00:00,"We have support for --open-api now, but we can also add this to camel-dsl-modeline
https://camel.apache.org/camel-k/1.9.x/cli/modeline.html",davsclaus:1653288305:2022-05-23T14:45:05.227+0000:1653288305:2022-05-23T14:45:05.227+0000:This is more difficult to do as the openapi currently is executed before camel main starts. 
0,CAMEL-18072,New Feature,Minor,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Luca Burgazzoli,Luca Burgazzoli,0,1,2022-05-06 12:37:08+00:00,2022-05-10 08:58:54+00:00,No Desc,
0,CAMEL-18071,Task,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Jiri Ondrusek,Jiri Ondrusek,0,1,2022-05-06 11:32:08+00:00,2022-05-10 05:09:13+00:00,There is a chamnge of PlatformHttpComponent.getHttpEndpoints (see https://issues.apache.org/jira/browse/CAMEL-18062). Test from starter has to reflect it.,
0,CAMEL-18070,Improvement,Major,None,3.18.0,"
None
",Resolved,Fixed,3.18.0,Claus Ibsen,Claus Ibsen,1,2,2022-05-06 10:31:53+00:00,2022-05-23 15:22:17+00:00,"To make it easy to check that keyName exists or not.


Well its easy to check if it exists but not the opposite


<simple>?keyName</simple>


We need a not argument for this


<simple>?keyName == null</simple>


Or something ala


<simple>!keyName</simple>


<simple>${properties:!keyName}</simple>","davsclaus:1653290254:2022-05-23T15:17:34.622+0000:1653290254:2022-05-23T15:17:34.622+0000:There is a new propertiesExist function

<simple>${propertiesExist:keyName}</simple>

And to check for NOT exists you prefix with !

<simple>${propertiesExist:!keyName}</simple>
"
0,CAMEL-18069,Improvement,Minor,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,James Netherton,James Netherton,0,1,2022-05-06 10:08:50+00:00,2022-05-06 12:16:23+00:00,"In AWS2S3Producer there's some logic for the createDownloadLink operation that sets up a presigner:


https://github.com/apache/camel/blob/c793c4531183fd54cd04bff0222a65d9c6562435/components/camel-aws/camel-aws2-s3/src/main/java/org/apache/camel/component/aws2/s3/AWS2S3Producer.java#L564-L567


If the uriEndpointOverride option is set, then we should configure it on the builder so that the generated download link is correct.",
0,CAMEL-18068,Task,Minor,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Babak Vahdat,Babak Vahdat,0,1,2022-05-06 08:08:43+00:00,2022-05-06 18:07:13+00:00,https://mvnrepository.com/artifact/com.azure/azure-sdk-bom/1.2.1,
0,CAMEL-18067,Improvement,Minor,None,3.17.0,"
None
",Resolved,Won't Do,3.17.0,Unassigned,Claus Ibsen,0,1,2022-05-06 06:53:08+00:00,2022-05-09 09:15:26+00:00,So users can provide their own logging configuration instead of the default,davsclaus:1652058926:2022-05-09T09:15:26.049+0000:1652058926:2022-05-09T09:15:26.049+0000:Its a bit difficult to include custom logging files due to classloading ordering.
0,CAMEL-18066,Improvement,Minor,3.14.2,3.17.0,"
None
",Resolved,Fixed,3.17.0,Unassigned,Johnathan Ingram,0,2,2022-05-05 23:40:03+00:00,2022-05-09 07:22:49+00:00,"Add support for the OpenApi spec 'discriminator' allowing for explicit selection of a schema type based on a property value.


https://redocly.com/docs/resources/discriminator/


 


This class 




@Schema(oneOf = { XOfFormA.class, XOfFormB.class },
        discriminatorProperty = ""code"",
        discriminatorMapping = {
                @DiscriminatorMapping(value = ""a-123"", schema = XOfFormA.class),
                @DiscriminatorMapping(value = ""b-456"", schema = XOfFormB.class) })
public interface OneOfForm {
    // The discriminator explicitly declares which property you can inspect to determine the object type.
    // The discriminator must apply to the same level of the schema it is declared in (common mistake when using nested objects).
} 



will generate




""components"" : {
    ""schemas"" : {
      ""OneOfForm"" : {
        ""oneOf"" : [ {
          ""$ref"" : ""#/components/schemas/XOfFormA""
        }, {
          ""$ref"" : ""#/components/schemas/XOfFormB""
        } ],
        ""discriminator"" : {
          ""propertyName"" : ""code"",
          ""mapping"" : {
            ""a-123"" : ""#/components/schemas/org.apache.camel.openapi.model.XOfFormA"",
            ""b-456"" : ""#/components/schemas/org.apache.camel.openapi.model.XOfFormB""
          }
        },

...","davsclaus:1651791209:2022-05-06T06:53:29.701+0000:1651791209:2022-05-06T06:53:29.701+0000:Thanks for reporting, you are welcome to work on a PR
johnathani:1652046735:2022-05-09T05:52:15.132+0000:1652046798:2022-05-09T05:53:18.586+0000:Hi

I have done a pull request #7568 for both 18065 and 18066

It keeps on failing on *main pr build / checkstyle*

I have run which {{mvn clean install -Psourcecheck}} passes on my local machine

Would you be able to have a look and see why this is failing.

 

Then do these commits get merged into the 3.14 LTS line, so will these commits be available in the 3.14.3?

 

 "
0,CAMEL-18065,Improvement,Minor,3.14.2,3.17.0,"
None
",Resolved,Fixed,3.17.0,Unassigned,Johnathan Ingram,0,2,2022-05-05 23:15:48+00:00,2022-05-09 07:22:58+00:00,"Hi


 


The OpenAPI specification supports multiple tags per operation allowing applications to use the tags for custom purposes. Camel only supports 1 tag per operation.


https://swagger.io/docs/specification/grouping-operations-with-tags/


 


Add support for , delimited values in the setTag() method.


 


The generator can will utilise this metadata with , delimiters to set multiple tags on the Oas object to represent multiple tags in the schema generated.


 


The following OpenApi metadata 




                rest(""/tag"")
                    .get(""single"")
                    .tag(""Organisation"")
                    .consumes(""application/json"")
                    .produces(""application/json"")
                    .to(""log:bye"")
                ;

                rest(""/tag"")
                    .get(""multiple/a"")
                    .tag(""Organisation,Group A"")
                    .consumes(""application/json"")
                    .produces(""application/json"")
                    .to(""log:bye"")
                ;

                rest(""/tag"")
                    .get(""multiple/b"")
                    .tag(""Organisation,Group B"")
                    .consumes(""application/json"")
                    .produces(""application/json"")
                    .to(""log:bye"")
                ; 



Will produce the following OpenAPI specification




...
    ""/tag/single"" : {
      ""get"" : {
        ""consumes"" : [ ""application/json"" ],
        ""produces"" : [ ""application/json"" ],
        ""tags"" : [ ""Organisation"" ],
...
    ""/tag/multiple/a"" : {
      ""get"" : {
        ""consumes"" : [ ""application/json"" ],
        ""produces"" : [ ""application/json"" ],
        ""tags"" : [ ""Organisation"", ""Group A"" ],
...
    ""/tag/multiple/b"" : {
      ""get"" : {
        ""consumes"" : [ ""application/json"" ],
        ""produces"" : [ ""application/json"" ],
        ""tags"" : [ ""Organisation"", ""Group B"" ],
...
  ""tags"" : [ {
    ""name"" : ""Group B""
  }, {
    ""name"" : ""Organisation""
  }, {
    ""name"" : ""Group A""
  }, {
    ""name"" : ""/hello""
  } ]
....","davsclaus:1651791253:2022-05-06T06:54:13.855+0000:1651791253:2022-05-06T06:54:13.855+0000:You can use comma to separate multiple tags, we use this idiom in other places in Camel DSL model.
johnathani:1652046764:2022-05-09T05:52:44.808+0000:1652046764:2022-05-09T05:52:44.808+0000:{color:#000000}Hi{color}

Pull request done, please see comment on 18066"
0,CAMEL-18064,Bug,Major,3.16.0,3.17.0,"
None
",Resolved,Fixed,3.17.0,Andrea Cosentino,Mark Geiger,0,1,2022-05-05 21:20:24+00:00,2022-05-10 10:06:19+00:00,"There's no working option to use Amazon S3 Managed Keys (SSE-S3).


From reading online, the http header x-amz-server-side-encription needs to be set.


Setting the header CamelAwsS3ServerSideEncryption to AES256 does not enable SSE and there doesn't appear to be an option to enable this type of encryption, even though the documentation states:
""Sets the server-side encryption algorithm when encrypting the object using AWS-managed keys. For example use AES256.""",
0,CAMEL-18063,Bug,Minor,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-05-05 14:31:20+00:00,2022-05-05 18:01:52+00:00,"If you use the route debugger in vscode, then it stores the camel-debug without a version


dependency=mvn:org.apache.camel:camel-debug:null",
0,CAMEL-18062,Test,Major,None,,"
None
",Resolved,Won't Fix,None,Jiri Ondrusek,Jiri Ondrusek,0,1,2022-05-05 13:45:07+00:00,2022-09-03 12:27:27+00:00,No Desc,
0,CAMEL-18061,Test,Minor,None,3.x,"
None
",Resolved,Won't Fix,3.x,Freeman Yue Fang,Freeman Yue Fang,0,1,2022-05-05 13:28:33+00:00,2022-09-03 12:27:21+00:00,No Desc,
0,CAMEL-18060,Improvement,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-05-05 12:48:30+00:00,2022-05-06 05:20:03+00:00,"If you run on containers or minikube then they web app for showing container logs does not support ansi colours.


Lets make it possible to turn off logging colours",
0,CAMEL-18028,Improvement,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,1,1,2022-04-28 14:44:45+00:00,2022-04-28 18:03:12+00:00,"If no args provided, then read input from application.properties, where users can specify which files are routes, extra classpath etc.","davsclaus:1651139061:2022-04-28T17:44:21.554+0000:1651139061:2022-04-28T17:44:21.554+0000:You need to prefix the files with file:

camel.main.routesIncludePattern=file:foo.java

Lets see if we can support omitting this so you can do

camel.main.routesIncludePattern=foo.java,bar.java
"
0,CAMEL-18027,Bug,Minor,"3.14.2, 3.16.0","3.14.4, 3.18.0","
None
",Resolved,Fixed,"3.14.4, 3.18.0",Claus Ibsen,Vincenzo Galluccio,0,2,2022-04-28 08:52:57+00:00,2022-06-20 17:21:25+00:00,"The Camel Netty component (NettyProducer) is wrongly closing TCP/IP client channels when the requestTimeout option is configured.


See logs:


 




2022-04-21 15:21:46.410  INFO 18420 --- [           main] o.a.c.component.netty.NettyComponent     : Creating shared NettyConsumerExecutorGroup with 17 threads
2022-04-21 15:21:46.683 DEBUG 18420 --- [           main] o.a.camel.component.netty.NettyProducer  : Created NettyProducer pool[maxTotal=1, minIdle=100, maxIdle=100, minEvictableIdleDuration=PT-0.001S] -> GenericObjectPool [maxTotal=1, blockWhenExhausted=true, maxWaitDuration=PT-0.001S, lifo=true, fairness=false, testOnCreate=false, testOnBorrow=true, testOnReturn=false, testWhileIdle=true, durationBetweenEvictionRuns=PT30S, numTestsPerEvictionRun=3, minEvictableIdleTimeDuration=PT-0.001S, softMinEvictableIdleTimeDuration=PT-0.001S, evictionPolicy=org.apache.commons.pool2.impl.DefaultEvictionPolicy@580d3612, closeLock=java.lang.Object@5b0039aa, closed=false, evictionLock=java.lang.Object@52bf5065, evictor=org.apache.commons.pool2.impl.BaseGenericObjectPool$Evictor@263cece5, evictionIterator=null, factoryClassLoader=java.lang.ref.WeakReference@1730f396, oname=org.apache.commons.pool2:type=GenericObjectPool,name=pool, creationStackTrace=java.lang.Exception
[...]
, borrowedCount=0, returnedCount=0, createdCount=0, destroyedCount=0, destroyedByEvictorCount=0, destroyedByBorrowValidationCount=0, activeTimes=StatsStore [[]], size=100, index=0], idleTimes=StatsStore [[]], size=100, index=0], waitTimes=StatsStore [[]], size=100, index=0], maxBorrowWaitDuration=PT0S, swallowedExceptionListener=null, factoryType=null, maxIdle=100, minIdle=0, factory=org.apache.camel.component.netty.NettyProducer$NettyProducerPoolableObjectFactory@4d2745b3, allObjects={}, createCount=0, idleObjects=[], abandonedConfig=null]
2022-04-21 15:51:11.502 TRACE 18420 --- [roducerTemplate] o.a.camel.component.netty.NettyProducer  : Pool[active=0, idle=0]
2022-04-21 15:51:11.504 DEBUG 18420 --- [roducerTemplate] o.a.camel.component.netty.NettyProducer  : Created new TCP client bootstrap connecting to localhost:19001 with options: Bootstrap(BootstrapConfig(group: NioEventLoopGroup, channelFactory: ReflectiveChannelFactory(NioSocketChannel.class), options: {SO_KEEPALIVE=true, SO_REUSEADDR=true, TCP_NODELAY=true, CONNECT_TIMEOUT_MILLIS=2000}, handler: org.apache.camel.component.netty.DefaultClientInitializerFactory@624ce9ff, resolver: io.netty.resolver.DefaultAddressResolverGroup@6e4616a3))
2022-04-21 15:51:11.505 TRACE 18420 --- [roducerTemplate] o.a.camel.component.netty.NettyProducer  : Requested channel: AbstractBootstrap$PendingRegistrationPromise@270856c0(incomplete)
2022-04-21 15:51:11.505 TRACE 18420 --- [roducerTemplate] o.a.camel.component.netty.NettyProducer  : activateObject channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(incomplete)
2022-04-21 15:51:11.505 TRACE 18420 --- [roducerTemplate] o.a.camel.component.netty.NettyProducer  : Validating connecting channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(incomplete) -> true
2022-04-21 15:51:11.505 TRACE 18420 --- [roducerTemplate] o.a.camel.component.netty.NettyProducer  : Got channel request from pool AbstractBootstrap$PendingRegistrationPromise@270856c0(incomplete)
2022-04-21 15:51:11.509 DEBUG 18420 --- [ClientTCPWorker] .a.c.c.n.DefaultClientInitializerFactory : Client SSL handler configured and added to the ChannelPipeline: io.netty.handler.ssl.SslHandler@735dd507
2022-04-21 15:51:11.509 TRACE 18420 --- [ClientTCPWorker] .a.c.c.n.DefaultClientInitializerFactory : Using request timeout 5000 millis
2022-04-21 15:51:11.509 TRACE 18420 --- [ClientTCPWorker] .a.c.c.n.DefaultClientInitializerFactory : Created ChannelPipeline: DefaultChannelPipeline{(DefaultClientInitializerFactory#0 = org.apache.camel.component.netty.DefaultClientInitializerFactory), (ssl = io.netty.handler.ssl.SslHandler), (decoder-0 = io.netty.handler.codec.LengthFieldBasedFrameDecoder), (decoder-1 = util.SharableByteArrayDecoder), (encoder-0 = io.netty.handler.codec.LengthFieldPrepender), (encoder-1 = io.netty.handler.codec.bytes.ByteArrayEncoder), (timeout = io.netty.handler.timeout.ReadTimeoutHandler), (handler = org.apache.camel.component.netty.handlers.ClientChannelHandler)}
2022-04-21 15:51:11.511 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Channel open finished with AbstractBootstrap$PendingRegistrationPromise@270856c0(success)
2022-04-21 15:51:11.511 DEBUG 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Creating connector to address: localhost:19001
2022-04-21 15:51:11.511 DEBUG 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Channel: [id: 0x80278f7c, L:/127.0.0.1:61770 - R:localhost/127.0.0.1:19001] writing body: OMITTED
2022-04-21 15:51:11.517 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Channel open: [id: 0x80278f7c, L:/127.0.0.1:61770 - R:localhost/127.0.0.1:19001]
2022-04-21 15:51:11.637 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Operation complete DefaultChannelPromise@1835894c(success)
2022-04-21 15:51:11.642 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Message received: OMITTED
2022-04-21 15:51:11.642 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Removing timeout channel as we received message
2022-04-21 15:51:11.642 DEBUG 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Channel: [id: 0x80278f7c, L:/127.0.0.1:61770 - R:localhost/127.0.0.1:19001] received body: OMITTED
2022-04-21 15:51:11.643 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Putting channel back to pool [id: 0x80278f7c, L:/127.0.0.1:61770 - R:localhost/127.0.0.1:19001]
2022-04-21 15:51:11.643 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : passivateObject channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(success)
2022-04-21 15:51:11.645 DEBUG 18420 --- [nio-8087-exec-5] eHttpServletFilter$AsyncExceptionHandler : handling on complete for async event
2022-04-21 15:51:16.770 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : activateObject channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(success)
2022-04-21 15:51:16.771 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : reset the request timeout as we activate the channel
2022-04-21 15:51:16.771 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : Validating channel: [id: 0x80278f7c, L:/127.0.0.1:61770 - R:localhost/127.0.0.1:19001] -> true
2022-04-21 15:51:16.771 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : passivateObject channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(success)
2022-04-21 15:51:21.771 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Exception caught at Channel: [id: 0x80278f7c, L:/127.0.0.1:61770 - R:localhost/127.0.0.1:19001]
io.netty.handler.timeout.ReadTimeoutException: null
2022-04-21 15:51:21.772 DEBUG 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Closing channel as an exception was thrown from Netty
io.netty.handler.timeout.ReadTimeoutException: null
2022-04-21 15:51:21.772 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyHelper    : Channel closed: [id: 0x80278f7c, L:/127.0.0.1:61770 ! R:localhost/127.0.0.1:19001]
2022-04-21 15:51:21.773 TRACE 18420 --- [ClientTCPWorker] o.a.camel.component.netty.NettyProducer  : Channel closed: [id: 0x80278f7c, L:/127.0.0.1:61770 ! R:localhost/127.0.0.1:19001]
2022-04-21 15:51:46.773 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : activateObject channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(success)
2022-04-21 15:51:46.773 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : reset the request timeout as we activate the channel
2022-04-21 15:51:46.773 TRACE 18420 --- [ns-pool-evictor] o.a.camel.component.netty.NettyProducer  : Destroying channel request: AbstractBootstrap$PendingRegistrationPromise@270856c0(success)




 


The offending code seems to be: https://github.com/apache/camel/blob/main/components/camel-netty/src/main/java/org/apache/camel/component/netty/NettyProducer.java


 




        @Override
        public void activateObject(PooledObject<ChannelFuture> p) throws Exception {
            ChannelFuture channelFuture = p.getObject();
            LOG.trace(""activateObject channel request: {}"", channelFuture);
            if (channelFuture.isSuccess() && producer.getConfiguration().getRequestTimeout() > 0) {
                LOG.trace(""reset the request timeout as we activate the channel"");
                Channel channel = channelFuture.channel();
                ChannelHandler handler = channel.pipeline().get(""timeout"");
                if (handler == null) {
                    ChannelHandler timeout
                            = new ReadTimeoutHandler(producer.getConfiguration().getRequestTimeout(), TimeUnit.MILLISECONDS);
                    channel.pipeline().addBefore(""handler"", ""timeout"", timeout);
                }
            }
        }","davsclaus:1652131967:2022-05-10T05:32:47.846+0000:1652131967:2022-05-10T05:32:47.846+0000:Why do you think its wrong - the timeout was hit and as such the channel can be regarded as invalid from the client point of view, and therefore is closed to avoid using a stale channel on next use.
vincenzo.galluccio:1652138520:2022-05-10T07:22:00.361+0000:1652138520:2022-05-10T07:22:00.361+0000:Good morning Claus,

It is wrong because, as you can see from the logs (at 2022-04-21 15:51:11.642), the response is received on time, therefore the request timeout should not be hit and channel should not be closed. 
davsclaus:1655716710:2022-06-20T17:18:30.591+0000:1655716710:2022-06-20T17:18:30.591+0000:Thanks for reporting I can see the problem and have a fix"
0,CAMEL-18026,Improvement,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-04-28 08:28:08+00:00,2022-05-03 05:06:52+00:00,"If you use rest-dsl then http endpoints may be limited to POST, GET etc. 


It would be good to have a summary of these rest-dsl endpoints when you startup Camel (we could also have content-type consume/produces) listed.


And we can make this into a camel-console as well, so we in the future can have a nicer dashboard that lists the rest endpoints.


Today we have




2022-04-28 10:17:35.942  INFO 95702 --- [           main] org.apache.camel.main.VertxHttpServer    : HTTP endpoints summary
2022-04-28 10:17:35.944  INFO 95702 --- [           main] org.apache.camel.main.VertxHttpServer    :     http://0.0.0.0:8080/parcels",
0,CAMEL-18025,Improvement,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-04-28 08:20:52+00:00,2022-04-29 14:46:18+00:00,"when terminating jbang with cltr + c then the logging output seems to stop to soon


I wonder if maybe log4j or something captures cltr + c and shutdown before we have camel shutdown so you are a bit ""in the dark""","davsclaus:1651214554:2022-04-29T14:42:34.547+0000:1651214554:2022-04-29T14:42:34.547+0000:Yes it was log4j, now it works by disabling its shutdown hook that gives camel time to complete"
0,CAMEL-18024,Task,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Otavio Rodolfo Piske,Otavio Rodolfo Piske,0,1,2022-04-28 05:16:16+00:00,2022-05-21 08:01:20+00:00,"The record fetcher keeps track of the last processed offset via HashMap that associates the partition+key pair to an offset. This is primarily used for rollbacks and commits when doing manual commit management.


We should probably move this within the commit management code to further simplify the code.


 


Also, as pointed here, the data structure in use is not thread-safe.",orpiske:1651198851:2022-04-29T10:20:51.143+0000:1651198851:2022-04-29T10:20:51.143+0000:Fixed with the linked PR.
0,CAMEL-18023,Improvement,Major,None,3.17.0,"
None
",Resolved,Resolved,3.17.0,Marat Gubaidullin,Marat Gubaidullin,0,1,2022-04-28 02:52:34+00:00,2022-05-02 15:25:48+00:00,"Properties in application.properties file automagically mapped to command arguments(options)
ex: for command build subcommand image option openshift




camel.jbang.build.image.openshift=true




ex: for command deploy option image




camel.jbang.deploy.image=karavan/deploy-demo:1.0.0




 


 


Common reused options: namespace, name and version automagically mapped to all command/subcommand options with respective names




camel.jbang.project.namespace=development
camel.jbang.project.name=demo
camel.jbang.project.version=1.0.0",
0,CAMEL-18022,Bug,Minor,"3.15.0, 3.16.0",4.x,"
None
",Open,Unresolved,4.x,Andrea Cosentino,Jawad Ahmad,0,2,2022-04-27 18:10:54+00:00,2023-08-09 09:10:40+00:00,"I am trying to configure AWS2 S3 component. I have folders under a hierarchy where the bucket name is top of the hierarchy and then different subfolders which will have actual files.


But when I configure the route, it fails with 403 error on Head Bucket Request. I believe as my bucket name doesn't match the regex pattern (as it contains a subfolder name as well), this request gets failed.


We need to move away from HeadBucketRequests or provide a way to configure herirchical folders structure. 




 try {
            s3Client.headBucket(HeadBucketRequest.builder().bucket(bucketName).build());
            LOG.trace(""Bucket [{}] already exists"", bucketName);
            return;
        } catch (AwsServiceException ase) {
            /* 404 means the bucket doesn't exist */
            if (!(ase.awsErrorDetails().sdkHttpResponse().statusCode() == 404)) {
                throw ase;
            }
        }




E.g : If bucket name = Test and folder name = CSV then S3 path of folder would look like : s3://Test/CSV/ . Configuring this in AWS route fails on Bucket Head Request.","acosentino:1651061660:2022-04-27T20:14:20.871+0000:1651061660:2022-04-27T20:14:20.871+0000:Head bucket is a cheaper and faster invocation then listing all the buckets and check. This is the main reason for using it. Can you please show an example of your route and bucket name and structure?

It's really a corner case and moving away from this for a corner case needs a justification 
jawwad124:1651062007:2022-04-27T20:20:07.681+0000:1651062007:2022-04-27T20:20:07.681+0000:E.g : If bucket name = Test and folder name = CSV then S3 path of folder would look like : s3://Test/CSV/ . Configuring this in the AWS route fails on Bucket Head Request.

I don't think this is a corner case. It's very common to have sub folders in the main bucket.
acosentino:1651062970:2022-04-27T20:36:10.671+0000:1651062970:2022-04-27T20:36:10.671+0000:In that case the bucket name is only test and the check should be for test and not for subfolders
acosentino:1651064098:2022-04-27T20:54:58.058+0000:1651064098:2022-04-27T20:54:58.058+0000:I'll check, but bucket name is a thing, subfolders a different thing. The check is for the bucket name only, not for subfolders. Are you consuming or producing?
jawwad124:1651066206:2022-04-27T21:30:06.314+0000:1651066206:2022-04-27T21:30:06.314+0000:I am using it for both.
jawwad124:1651066723:2022-04-27T21:38:43.972+0000:1651066723:2022-04-27T21:38:43.972+0000:Maybe we can provide another header to set bucket name ? Or just split and use first name as bucket name. Will it be able to create sub folders ?
"
0,CAMEL-18021,Improvement,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Nicolas Filotto,Nicolas Filotto,0,1,2022-04-27 16:42:10+00:00,2022-04-28 07:13:05+00:00,"For now it is not possible to upgrade Debezium to 1.9 because  PostgresConnectorConfig has a default value for a type list that is not properly supported by the maven plugin such that we end up with compilation error of the following type:



[ERROR] COMPILATION ERROR : 
[INFO] -------------------------------------------------------------
[ERROR] /camel/components/camel-debezium/camel-debezium-postgres/src/generated/java/org/apache/camel/component/debezium/configuration/PostgresConnectorEmbeddedDebeziumConfiguration.java:[97,39] error: illegal start of expression
[ERROR] /camel/camel/components/camel-debezium/camel-debezium-postgres/src/generated/java/org/apache/camel/component/debezium/configuration/PostgresConnectorEmbeddedDebeziumConfiguration.java:[97,41] error: <identifier> expected
[INFO] 2 errors",nfilotto:1651052545:2022-04-27T17:42:25.233+0000:1651052545:2022-04-27T17:42:25.233+0000:The related PR https://github.com/apache/camel/pull/7506
0,CAMEL-18020,Task,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Otavio Rodolfo Piske,Nicolas Filotto,0,2,2022-04-27 15:25:24+00:00,2022-04-29 10:20:38+00:00,It looks the poll exception strategy is initialized too early as it is initialized with the consumer field that is always null at this stage. The code should be review to ensure that all its parameters are properly initialized first,orpiske:1651198838:2022-04-29T10:20:38.144+0000:1651198838:2022-04-29T10:20:38.144+0000:Fixed with the linked PR.
0,CAMEL-18019,Task,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Otavio Rodolfo Piske,Otavio Rodolfo Piske,0,1,2022-04-27 13:21:53+00:00,2022-04-29 10:21:08+00:00,"Recent features such as the pausable API and the health checks may result in concurrent access to the Kafka fetch records task thread. This was not the case when the code was last refactored.


As such, this may require that some fields are properly guarded or marked as volatile [1].


 


This is a task to review that. (h/t: to essobedo who raised this warning) 


 


1. https://github.com/apache/camel/pull/7502#issuecomment-1110979435",orpiske:1651198868:2022-04-29T10:21:08.640+0000:1651198868:2022-04-29T10:21:08.640+0000:Fixed with the linked PR(s).
0,CAMEL-18018,New Feature,Major,None,3.17.0,"
None
",Resolved,Fixed,3.17.0,Claus Ibsen,Claus Ibsen,0,1,2022-04-27 09:29:49+00:00,2022-04-27 17:39:53+00:00,"Add option in camel-main to specify save to disk for java-dsl with joor and that it can load from disk on next run, instead of compiling again.","davsclaus:1651042098:2022-04-27T14:48:18.385+0000:1651052390:2022-04-27T17:39:50.811+0000:TODO: option to save to disk *DONE*
TODO: load from disk *DONE*"
