,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-5745,Improvement,Major,None,2.11.0,"
None
",Resolved,Fixed,2.11.0,Claus Ibsen,Claus Ibsen,0,2,2012-10-26 07:32:21+00:00,2012-11-07 08:04:34+00:00,Aries Blueprint 1.0 dont work with POJOsr and camel-test-blueprint. This is needed for allowing our end users to do easy unit tests with the blueprint Camel apps.,"davsclaus:1351209834:2012-10-26T08:03:54.316+0000:1351209834:2012-10-26T08:03:54.316+0000:Logged a ticket with POJOsr. As just by upgrading Aries from 0.3 to 1.0.0 causes this problem.
https://code.google.com/p/pojosr/issues/detail?id=6

Aries 0.3 works with OSGi 4.3, and upgraded Felix ConfigAdmin / PaxExam-TinyBundle et all.
I have tried many combinations. But its only when using Aries 1.0.0 it wont work.
bvahdat:1351304860:2012-10-27T10:27:40.089+0000:1351304860:2012-10-27T10:27:40.089+0000:I fixed the broken build on the trunk after the upgrade to OSGi 4.3.0.
bvahdat:1351305020:2012-10-27T10:30:20.526+0000:1351305020:2012-10-27T10:30:20.526+0000:Just for the sake of house-keeping: the svn revision for the ticket was:

http://svn.apache.org/viewvc?view=revision&revision=1402441

As CAMEL-5746 is another ticket.
davsclaus:1352079658:2012-11-05T09:40:58.386+0000:1352079658:2012-11-05T09:40:58.386+0000:Upgraded to pojosr 0.2.0 that supports osgi 4.3 and aries blueprint 1.0"
0,CAMEL-5744,Improvement,Major,2.10.2,"2.9.5, 2.10.3, 2.11.0","
None
",Resolved,Fixed,"2.9.5, 2.10.3, 2.11.0",Willem Jiang,Akitoshi Yoshida,0,2,2012-10-25 22:06:42+00:00,2013-05-02 02:29:57+00:00,"I noticed the Blueprint equivalent of CAMEL-4351 is not there yet in trunk, which handles the placeholder usage for QName typed CXF endpoint attributes.


Since this is a very small but useful change, I would like to have it also integrated into 2.10.x.


Could you look at it?


Thank you.
Aki","ay:1351210607:2012-10-26T08:16:47.741+0000:1351210607:2012-10-26T08:16:47.741+0000:I forgot to mention that you will needed to disable schema validation of BP so that this placeholder string is not rejected by the BP's xsd schema validation phase.

that means, you will need to add the following parameter to the bundle symbolic name
blueprint.aries.xml-validation:=false

njiang:1351815533:2012-11-02T08:18:53.188+0000:1351815533:2012-11-02T08:18:53.188+0000:Hi Aki,

Do you mind to create another patch for it?
I think we need also add an OSGi test for it.

ay:1351819337:2012-11-02T09:22:17.771+0000:1351819337:2012-11-02T09:22:17.771+0000:Hi Willem,
okay, no problem. I'll add one.
regards, aki
ay:1352440326:2012-11-09T13:52:06.305+0000:1352440326:2012-11-09T13:52:06.305+0000:Hi Willem,
to write a test case using camel-test-blueprint, I need to add an option in CamelBlueprintTestSupport to customize the bundle directives of the generated test bundle. This option may have other usages than the intended usage that I have here for this ticket.

so, I will create a new ticket to describe this option and will refer to it from here.
Regards, Aki
ay:1352861564:2012-11-14T10:52:44.370+0000:1352861564:2012-11-14T10:52:44.370+0000:Hi Willem,
I added a test case CxfEndpointBeansTest with CAMEL-5791 which adds a test-only component for camel-cxf blueprint tests using camel-test-blueprint.

regards, aki
njiang:1353976024:2012-11-27T08:27:04.508+0000:1353976024:2012-11-27T08:27:04.508+0000:Applied patch into trunk, camel-2.10.x and camel-2.9.x branches."
0,CAMEL-5743,New Feature,Major,None,,"
None
",Resolved,Won't Fix,None,Scott England-Sullivan,Scott England-Sullivan,1,3,2012-10-25 14:55:03+00:00,2015-07-11 13:33:28+00:00,"Add support for the Eclipse Gemini Blueprint project in Camel.


Email trail for context: 
http://camel.465427.n5.nabble.com/Dependencies-of-camel-spring-td5720774.html


Discussion & Proposed Options:
http://camel.465427.n5.nabble.com/DISCUSION-Adding-Support-For-Gemini-Blueprint-td5722164.html","graben:1351215454:2012-10-26T09:37:34.671+0000:1351215454:2012-10-26T09:37:34.671+0000:Working new camel-gemini-blueprint component
graben:1351215551:2012-10-26T09:39:11.267+0000:1351215551:2012-10-26T09:39:11.267+0000:Gemini component is only working for me when removing osgi support from camel-spring since bundle activator always get activated and is needing spring-osgi which fails together with gemini-blueprint.
sully6768:1351250610:2012-10-26T19:23:30.556+0000:1351250610:2012-10-26T19:23:30.556+0000:Hi Benjamin,

Thanks for uploading the code.  Couple of questions:

What maven repository are you using to resolve 

{code}
<dependency>
    <groupId>org.eclipse.gemini.blueprint</groupId>
    <artifactId>gemini-blueprint-core</artifactId>
    <version>1.0.2.RELEASE</version>
    <!-- snip -->
</dependency>
{code}

I found the Spring packaged one on the Spring EBR but not the one you have in your pom.

Also, do you have any examples or unit tests that go with this code?  We need a way to verify the code base.

Thanks again,
Scott ES

graben:1351252605:2012-10-26T19:56:45.167+0000:1351252605:2012-10-26T19:56:45.167+0000:Well, unfortunately eclipse does not upload gemini-blueprint to maven central yet. So I used the parameters from the project pom to upload to my private repo. But version 1.0.2 seems to be removed at the moment. I don't know why?

Verification of the code base is quite easy. It's nearly 100% original camel-spring code. Two changed imports only. I think there exists only a few itests in camel itself but none on the component.

Benjamin"
0,CAMEL-5742,Improvement,Minor,2.11.0,2.16.0,"
None
",Resolved,Fixed,2.16.0,Claus Ibsen,Claus Ibsen,1,2,2012-10-25 12:23:14+00:00,2015-11-20 18:08:10+00:00,"It should only be for referring to an existing CamelContext. If you make a typo then otherwise it just creates a new CamelContext.


Instead there should be some other means in CDI to setup a CamelContext.","davsclaus:1403130094:2014-06-19T06:21:34.247+0000:1403130094:2014-06-19T06:21:34.247+0000:I think its still a problem, see
https://github.com/fabric8io/fabric8/issues/1798
davsclaus:1443410760:2015-09-28T11:26:00.155+0000:1443410760:2015-09-28T11:26:00.155+0000:This works now"
0,CAMEL-5741,Bug,Major,2.11.0,2.11.0,"
None
",Resolved,Fixed,2.11.0,Claus Ibsen,Claus Ibsen,0,1,2012-10-24 13:32:48+00:00,2012-10-30 14:55:26+00:00,"The camel-itest-cdi fails. So I took a look, and notice that duplicate beans is added to CamelContextConfig from camel-cdi.


So I made a patch to fix that, and the test got a bit further.


I am attaching the patch here then the ppl working on the new camel-cdi module can take a look.",davsclaus:1351580126:2012-10-30T14:55:26.865+0000:1351580126:2012-10-30T14:55:26.865+0000:Applied the patch.
0,CAMEL-5740,Task,Minor,"2.9.4, 2.10.2",2.11.0,"
None
",Closed,Fixed,2.11.0,Christian Müller,Christian Müller,0,2,2012-10-23 19:10:53+00:00,2012-10-27 16:13:48+00:00,"As Karaf upgraded to slf4j 1.7.0 for Karaf 2.3.1, we may should also consider upgrading to this version. See KARAF-1801","davsclaus:1351139059:2012-10-25T12:24:19.770+0000:1351139059:2012-10-25T12:24:19.770+0000:Remember to have the version range start from 1.6 so we can still support the 1.6 users.

And accordingly to slf4j, then the 1.6 -> 1.7 is fully binary compatible. And not like the 1.5 - 1.6 that was a big problem.
muellerc:1351325587:2012-10-27T16:13:07.626+0000:1351325587:2012-10-27T16:13:07.626+0000:Thanks for this hint Claus.

I checked my change and all bundles are using the right version range:
{noformat}
camel$ grep -r ""slf4j;version=\""\[1.7"" .
{noformat}

By working on this issue, I figured out an odd thing. After I added the OSGI import declaration ""org.eclipse.jetty.util.ssl;version=""[7.6,8.2)"";resolution:=optional"" to the Camel parent ""camel.osgi.import.defaults"" property a few weeks ago, this import was added into each Camel bundle (I guess because it's optional). I think it's better to move this into the two Camel components which are effected by this (camel-comedt and camel-websocket).
After this change, it's only imported by the bundles where it's needed:
{noformat}
camel$ grep -r ""jetty.util.ssl;version"" .
./components/camel-cometd/pom.xml:      org.eclipse.jetty.util.ssl;version=""[7.6,8.2)"";resolution:=optional,
./components/camel-websocket/pom.xml:   org.eclipse.jetty.util.ssl;version=""[7.6,8.2)"";resolution:=optional,
{noformat}

I also run the 
{noformat}
mvn clean install -Pvalidate
{noformat}
in platforms/karaf/features to make sure the imports could be resolved (there is an issue in the camel-elasticsearch component which is not related to this change. If I remember right, Babak spotted this issue a few days ago.)."
0,CAMEL-5739,Improvement,Minor,None,2.11.0,"
None
",Resolved,Fixed,2.11.0,Claus Ibsen,Claus Ibsen,0,1,2012-10-23 15:04:55+00:00,2012-10-24 12:51:50+00:00,"When using explicit id's in the routes using Java DSL. Then we should ensure those id's is unique as this is required by management etc.


In XML DSL the id's is unique as the xml parser will validate that.","davsclaus:1351054310:2012-10-24T12:51:50.542+0000:1351054310:2012-10-24T12:51:50.542+0000:Now Camel validates on starting routes, that any custom assigned id's in the route models is unique, which is a requirement. Any nodes with no assigned ids will use auto generated ids, and thus no duplicate issues there."
0,CAMEL-5738,Bug,Major,2.10.1,"2.10.3, 2.11.0","
None
",Resolved,Fixed,"2.10.3, 2.11.0",Willem Jiang,Nikolaos Dimos,0,2,2012-10-23 12:53:19+00:00,2012-10-24 08:10:34+00:00,"The creation of HttpEndpoint is done with the default HttpConnectionManager. As a consequence, the http configuration concerning max connections, soTimeouts, etc is overridden by the default params. Attached you can find a unit test using camel-test-blueprint that identifies the issue. The problem is not replicated using spring-dm.","nikosd23:1350968081:2012-10-23T12:54:41.425+0000:1350968081:2012-10-23T12:54:41.425+0000:Added a unit test that identifies the issue reported.
njiang:1351030796:2012-10-24T06:19:56.629+0000:1351030796:2012-10-24T06:19:56.629+0000:@Nickolaos
I just run the test in the camel-2.10.x and trunk, I cannot reproduce the error.
Not sure if it is fixed in camel-2.10.2, can you double check it?

nikosd23:1351035453:2012-10-24T07:37:33.899+0000:1351035453:2012-10-24T07:37:33.899+0000:Hi Willem,
Just run the test using 2.10.2 tag. Same behavior, unit test fails.
Nevertheless, using trunk 2.11.SNAPSHOT the problem is not reproduced.
njiang:1351037320:2012-10-24T08:08:40.856+0000:1351037320:2012-10-24T08:08:40.856+0000:Hi Nikolaos,

I checked the change log and verified Calus already fix this issue in CAMEL-5712.
I will closed this as the test is already fixed.

Willem"
0,CAMEL-5737,Bug,Major,None,"2.9.5, 2.10.3, 2.11.0","
None
",Resolved,Fixed,"2.9.5, 2.10.3, 2.11.0",Claus Ibsen,Claus Ibsen,0,1,2012-10-23 11:38:59+00:00,2012-10-23 12:24:24+00:00,"There is a flaw when using from ftp -> to file. And using the localWorkDirectory option. 


See nabble
http://camel.465427.n5.nabble.com/camel-ftp-option-localWorkDirectory-doesn-t-work-properly-on-windows-tp5721438.html",
0,CAMEL-5736,Improvement,Minor,None,"2.9.5, 2.10.3, 2.11.0","
None
",Resolved,Fixed,"2.9.5, 2.10.3, 2.11.0",Claus Ibsen,Claus Ibsen,0,1,2012-10-23 08:30:08+00:00,2012-10-23 09:22:15+00:00,"When using ++ or – unary operators. We should only apply this if the previous node is a function, eg such as



${header.counter}++




Where as if you use ++ or – for text then its just literal



++++ bla bla ++++",
0,CAMEL-5735,Bug,Trivial,2.10.2,"2.9.5, 2.10.3, 2.11.0","

patch

",Resolved,Fixed,"2.9.5, 2.10.3, 2.11.0",Willem Jiang,Robin Howlett,0,2,2012-10-22 21:46:50+00:00,2012-10-23 07:45:56+00:00,"The toString() method in SnsConfiguration uses the incorrect string ""amazonSQSClient"" as the key for the AmazonSNSClient reference in the registry.","rhowlett:1350913654:2012-10-22T21:47:34.796+0000:1350913654:2012-10-22T21:47:34.796+0000:Fixes the SnsConfiguration toString() method to use ""amazonSNSClient"" rather than ""amazonSQSClient"".
njiang:1350949221:2012-10-23T07:40:21.695+0000:1350949221:2012-10-23T07:40:21.695+0000:Committed the patch into trunk, 2.10.x and 2.9.x with thanks to Robin."
0,CAMEL-5734,New Feature,Minor,2.10.1,2.11.0,"
None
",Resolved,Fixed,2.11.0,Willem Jiang,Daniel Gredler,0,2,2012-10-22 18:56:58+00:00,2012-10-23 07:49:11+00:00,"Camel supports both warm and cold restarts for a couple of years now (see CAMEL-3012). However, cold restart is not possible via JMX because calling stop() shuts down the JMX service, and it becomes impossible to call start().


I propose to add support for cold restarts via JMX by adding a restart() method to ManagedCamelContextMBean and ManagedCamelContext, which internally just calls stop() and then start().


I'm attaching a patch with the proposed implementation and a test case.",njiang:1350949751:2012-10-23T07:49:11.311+0000:1350949751:2012-10-23T07:49:11.311+0000:Applied the patch into trunk with thanks to Daniel.
0,CAMEL-5733,Bug,Major,2.10.2,"2.10.3, 2.11.0","
None
",Resolved,Fixed,"2.10.3, 2.11.0",Willem Jiang,Johann Vanackere,0,2,2012-10-22 17:15:46+00:00,2012-10-23 07:42:14+00:00,"A NullPointerException occurs in SpringBatchProducer line 60 when a header with a null value exists.


Null headers should just be ignored or perhaps be added in jobParameters with a null value. I don't known what is the best strategy.","vanackej:1350897524:2012-10-22T17:18:44.597+0000:1350897524:2012-10-22T17:18:44.597+0000:By the way : camel-spring-batch component does not exists in JIRA, you should add it.
njiang:1350949334:2012-10-23T07:42:14.156+0000:1350949334:2012-10-23T07:42:14.156+0000:Applied patch with an unit test into trunk and 2.10.x branches with thanks to Johann."
0,CAMEL-5732,Bug,Major,None,"2.9.5, 2.10.3, 2.11.0","
None
",Closed,Fixed,"2.9.5, 2.10.3, 2.11.0",Christian Müller,Francois Kritzinger,0,2,2012-10-22 14:22:59+00:00,2012-10-23 21:01:36+00:00,"SmppUtils.parseAlphabetFromDataCoding()) doesn't identify an input of 0x02 as 8-bit, but the SMPP spec (3.4 and 5.0) clearly states that 0x02 is octet-unspecified (8-bit).


The bug is actually in jsmpp, but the attached patch contains a workaround.


This seems like a pretty blatant mistake to make, so perhaps there is good explanation that I am not aware of?","muellerc:1350996233:2012-10-23T20:43:53.830+0000:1350996233:2012-10-23T20:43:53.830+0000:See chapter 5.2.19 data_coding in http://docs.nimta.com/SMPP_v3_4_Issue1_2.pdf
muellerc:1350996760:2012-10-23T20:52:40.233+0000:1350996760:2012-10-23T20:52:40.233+0000:fixed some checkstyle issues which are raised by running
{code}
mvn clean install -Psourcecheck
{code}

This is documented here: http://camel.apache.org/building.html.
muellerc:1350997296:2012-10-23T21:01:36.160+0000:1350997296:2012-10-23T21:01:36.160+0000:Thank you Francois for the patch! Feel free to test the SNAPSHOT versions."
0,CAMEL-5731,Bug,Minor,None,"2.9.5, 2.10.3, 2.11.0","
None
",Closed,Fixed,"2.9.5, 2.10.3, 2.11.0",Christian Müller,Francois Kritzinger,0,2,2012-10-22 14:02:46+00:00,2012-11-03 15:37:08+00:00,"For derivatives of SmppSmCommand, setting the SmppConstants.ALPHABET header to e.g. Alphabet.ALPHA_8_BIT doesn't change the data coding of the resulting command.


I am not 100% clear on how the alphabet header is meant to interact with the data coding, but this seems like a bug to me.


Patch with demo unit test to follow.","frankzinger:1350885953:2012-10-22T14:05:53.481+0000:1350885953:2012-10-22T14:05:53.481+0000:In this test, the alphabet header is set to 8-bit, but the data coding passed to SmppSession.submitShortMessage() is 0, which is the default and does not indicate an 8-bit data coding.
muellerc:1351927998:2012-11-03T15:33:18.503+0000:1351927998:2012-11-03T15:33:18.503+0000:A workaround is to use the header SmppConstants.DATA_CODING. This will be taken into account.
muellerc:1351928219:2012-11-03T15:36:59.995+0000:1351928219:2012-11-03T15:36:59.995+0000:Thanks for the test case Francois. I fixed this issue."
